#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)"
2418000,405902.30010813044,100961.52692814008,471.2204824539956
2420000,405178.11260813044,101498.13058564754,473.72498730916897
2422000,405413.67510813044,100260.42428696249,467.9482070152473
2424000,405996.42510813044,100588.95421139989,469.48156367301806
2426000,405949.67510813044,100880.14370737807,470.8406403327643
2428000,406461.17510813044,100404.8948341714,468.6224983322222
2430000,405455.55010813044,100844.48563025612,470.67421241892396
2432000,405596.55010813044,100744.52125333284,470.20764596182664
2434000,405756.80010813044,101064.25571388216,471.6999513116105
2436000,405353.92510813044,100125.29721184867,467.31752473987865
2438000,405989.73760813044,100481.46820055414,468.97989128920165
2440000,405242.55010813044,100652.44723915262,469.7779064095082
2442000,404793.30010813044,100103.04608719726,467.21367146019475
2444000,406179.92510813044,100599.08873569686,469.52886481409587
2446000,406614.73760813044,100652.02438714867,469.7759328208416
2448000,406435.55010813044,101384.55203709425,473.1948790582924
2450000,406716.73760813044,101898.31012423104,475.59275616109755
2452000,405547.92510813044,100319.03574646916,468.22176587540326
2454000,405907.30010813044,100838.34003583575,470.64552891882397
2456000,405559.67510813044,101766.17150624318,474.9760219930084
2458000,405961.55010813044,100787.79597978108,470.4096232703663
2460000,405891.55010813044,100291.61312230118,468.0937755152754
2462000,405659.23760813044,100358.50242097606,468.40596975947517
2464000,404969.48760813044,99491.28787335649,464.35839569880085
2466000,405261.36260813044,100208.2565900595,467.70472330366835
2468000,405250.98760813044,101000.88208307861,471.40416583975093
2470000,405766.92510813044,100306.69103689818,468.16414907644247
2472000,405434.36260813044,100793.42296076426,470.435886231856
2474000,404763.05010813044,100817.83456661925,470.54982318426215
2476000,405567.05010813044,100195.15416955436,467.6435700198423
2478000,405556.05010813044,100081.62792034805,467.1137058671313
2480000,405958.42510813044,101449.82050965913,473.49950837667564
2482000,405864.30010813044,100072.55323182722,467.0713513264165
2484000,405396.92510813044,99685.59716114122,465.2653007261028
2486000,405247.17510813044,100136.42701841844,467.36947118899644
2488000,405932.92510813044,101103.62247665413,471.88368887492277
2490000,405805.55010813044,101550.54138748394,473.9696056710201
2492000,405498.36260813044,101074.50346548902,471.74778092159346
2494000,405870.05010813044,101165.8449185132,472.17410137129053
2496000,405654.67510813044,100967.96608372894,471.25053610012696
2498000,405128.67510813044,99614.33676071838,464.9327051197485
2500000,404769.98760813044,99931.65163064073,466.41371744834635
2502000,405617.80010813044,100781.74915317306,470.38140075196503
2504000,405949.05010813044,101206.87274382915,472.3655916570226
2506000,405805.17510813044,100827.97936430154,470.5971722745909
2508000,405803.05010813044,100301.99423759192,468.1422275772098
2510000,405196.23760813044,98867.4999932251,461.44697354852286
2512000,406238.55010813044,102266.18742296472,477.3097598898203
2514000,405416.86260813044,100733.09667192213,470.15432370207094
2516000,406629.80010813044,100432.4918474895,468.7513026235767
2518000,405786.67510813044,99782.69796330924,465.71850194280836
2520000,405522.61260813044,101230.8733573457,472.4776103737018
2522000,404991.30010813044,100278.95221712952,468.0346829279818
2524000,404971.11260813044,100575.71989982045,469.41979481039135
2526000,405583.67510813044,101294.96543210646,472.77674905859647
2528000,406087.11260813044,100138.02168092597,467.37691400071907
2530000,404340.05010813044,100387.89010617824,468.54313170245007
2532000,405603.80010813044,99421.32727905642,464.03186671293963
2534000,404299.55010813044,101192.62168095913,472.2990772834249
2536000,405551.67510813044,100041.24975999817,466.925247780377
2538000,405311.48760813044,100434.98976880626,468.7629612397232
2540000,404876.05010813044,100800.21743246785,470.4675982545601
2542000,404227.73760813044,99777.75564674311,465.6954345341865
2544000,406525.67510813044,100324.3629293621,468.2466295811069
2546000,406199.17510813044,100750.38213402731,470.23500060980473
2548000,405096.23760813044,100278.71512358263,468.03357633481755
2550000,404728.67510813044,100538.37685024552,469.2455025787621
2552000,405758.17510813044,101202.53220649582,472.3453329489924
2554000,405535.67510813044,100052.49308356002,466.97772405044145
2556000,405389.61260813044,100326.73723870132,468.2577112597063
2558000,405742.80010813044,99886.25070806849,466.2018164867694
2560000,404873.73760813044,99500.07673810842,464.3994162064599
2562000,404721.23760813044,100499.98100668658,469.06629661311786
2564000,404555.36260813044,100812.43945926405,470.5246424528671
2566000,405947.17510813044,100597.74486958655,469.52259255122385
2568000,406177.42510813044,100007.06812339148,466.765710897537
2570000,405749.05010813044,100531.33113931888,469.21261794039435
2572000,404708.80010813044,100938.07692079479,471.1110335964851
2574000,405457.92510813044,101093.72505587479,471.83749437354595
2576000,406283.80010813044,101045.86332614142,471.61410801973125
2578000,405372.61260813044,100053.35139298224,466.98173006136795
2580000,406344.30010813044,100761.89460998005,470.28873310214857
2582000,406559.42510813044,100454.27026186866,468.85294960974136
2584000,404726.17510813044,100472.37354700593,468.9374435651712
2586000,405910.80010813044,100199.82377848099,467.66536461267617
2588000,405365.30010813044,100194.63988204673,467.64116967176085
2590000,406277.80010813044,100654.63222846994,469.78810446961677
2592000,406359.86260813044,102515.40852077957,478.47295630258475
2594000,406026.30010813044,99865.64397429419,466.10563811738086
2596000,406158.61260813044,100194.79256397625,467.641882288286
2598000,405835.98760813044,101340.99829166522,472.9915994768697
2600000,405742.67510813044,99682.38978302246,465.2503308429154
2602000,405598.80010813044,101238.2977874605,472.5122626184438
2604000,406753.55010813044,99970.07066236716,466.5930316407558
2606000,406114.80010813044,100484.18245019903,468.9925595804417
2608000,406399.92510813044,100873.95206945867,470.8117419325882
2610000,405953.92510813044,100471.11850236403,468.93158586115607
2612000,405636.86260813044,99087.41991646169,462.47341179170195
2614000,405841.86260813044,101881.53515380016,475.51446188504906
2616000,406057.17510813044,101361.06516329467,473.08525813297643
2618000,405306.30010813044,100229.45598083409,467.80366779720447
2620000,406108.92510813044,100577.60970561276,469.42861515239974
2622000,405111.30010813044,100614.64967522095,469.60149281065145
2624000,405774.92510813044,100499.8576657339,469.0657209405325
2626000,406027.92510813044,100196.78543205163,467.65118365569316
2628000,405186.30010813044,100023.00636443659,466.84009988375044
2630000,404893.73760813044,100710.20283914066,470.04747069323935
2632000,406283.67510813044,101476.21148772462,473.62268370687156
2634000,406129.80010813044,100535.80123201665,469.23348132570305
2636000,406542.55010813044,99606.98456764221,464.898390028903
2638000,406393.67510813044,100939.04246748332,471.11554011882333
2640000,405355.67510813044,100367.76459237421,468.44919934412593
2642000,405714.11260813044,101971.57431769498,475.93470412524886
2644000,405158.30010813044,100431.54848735369,468.74689965313985
2646000,405906.86260813044,99781.46915400552,465.71276668770116
2648000,404931.30010813044,101192.24387462472,472.29731393763774
2650000,406314.86260813044,101450.24235220626,473.501477253877
2652000,405480.86260813044,100557.50862761142,469.3347968439625
2654000,406354.55010813044,100519.24504449661,469.15620818108886
2656000,404979.92510813044,100970.43311105575,471.2620505239133
2658000,405190.73760813044,100452.48687759158,468.84462597176747
2660000,405148.86260813044,100350.82541346783,468.37013865339054
2662000,404706.55010813044,101023.96876840122,471.5119189544965
2664000,405366.05010813044,101401.06010202254,473.2719275990244
2666000,407109.61260813044,100318.24748887168,468.2180868192649
2668000,405718.67510813044,100955.98959935457,471.1946379286481
2670000,406521.48760813044,100030.40993629396,466.87465477617997
2672000,404501.17510813044,100422.70135090186,468.7056071723899
2674000,405754.67510813044,99164.64857575484,462.8338632151168
2676000,405491.17510813044,100911.62438686914,470.98757096494774
2678000,406505.98760813044,100599.50739039527,469.5308188125641
2680000,406023.11260813044,100319.31917080237,468.22308870950746
2682000,405296.55010813044,100826.39125748165,470.5897600604076
2684000,405811.98760813044,100888.21767067676,470.87832416141356
2686000,406807.30010813044,101242.69114055927,472.5327678349335
2688000,406429.42510813044,100910.29883036786,470.9813841590123
2690000,406514.48760813044,101164.64873297443,472.1685183819693
2692000,406904.30010813044,101851.24211719213,475.3730743708171
2694000,406103.92510813044,100020.36736186547,466.82778279522586
2696000,404858.61260813044,101229.34906863142,472.47049601949976
2698000,406535.30010813044,101217.58692422847,472.4155982428031
2700000,404966.17510813044,100911.27779212897,470.9859532938839
2702000,406275.48760813044,100811.59556509927,470.52070372266394
2704000,405960.05010813044,99286.3172797896,463.40173086885807
2706000,405407.80010813044,100755.22784639307,470.2576171350129
2708000,405100.17510813044,100094.9695003354,467.1759753865178
2710000,406200.17510813044,100464.51623953623,468.9007709401692
2712000,405621.67510813044,101581.24622972868,474.11291521690816
2714000,406176.92510813044,101335.74184313603,472.9670659115871
2716000,405733.36260813044,101524.28100170102,473.8470398577389
2718000,405854.17510813044,101035.74877002649,471.56690007669295
2720000,405706.30010813044,100962.37010977603,471.22441785859354
2722000,405485.92510813044,101502.78952150117,473.74673208727864
2724000,405801.42510813044,100777.54603531212,470.3617834255784
2726000,405430.67510813044,99644.55271676462,465.0737328737766
2728000,405447.98760813044,100505.53629006952,469.0922249384466
2730000,405412.67510813044,101079.58812795137,471.7715127050908
2732000,406689.42510813044,99668.09246615367,465.18360058677035
2734000,406156.48760813044,101819.87828649022,475.22668911016746
2736000,404383.42510813044,100839.56061370368,470.6512257551269
2738000,405862.42510813044,100079.12141559273,467.1020071892685
2740000,405532.80010813044,100928.0376708943,471.064177132191
2742000,405184.55010813044,100736.29242942855,470.1692393480581
2744000,405171.23760813044,100029.22711673693,466.86913417026915
2746000,405572.98760813044,100688.7407631008,469.94730016161526
2748000,406026.05010813044,100186.46216969425,467.60300161232914
2750000,405673.42510813044,101257.37068300403,472.6012820629121
2752000,405911.48760813044,102381.64156578993,477.84862215288945
2754000,406720.05010813044,100198.06122351554,467.6571381919153
2756000,406276.30010813044,100273.83159252221,468.0107832973865
2758000,404870.23760813044,100137.49651583517,467.37446288339754
2760000,405125.42510813044,100263.27330703498,467.9615043241721
2762000,405592.05010813044,100394.79267196497,468.57534823561036
2764000,405746.05010813044,99794.19901169185,465.77218109894307
2766000,406031.98760813044,99785.67417016579,465.73239287407193
2768000,404908.98760813044,100512.39201102126,469.1242228314336
2770000,406519.73760813044,100389.29175019055,468.54967363369667
2772000,404887.30010813044,101444.48730748612,473.4746165770224
2774000,405722.11260813044,101698.03738755174,474.6580177664656
2776000,404629.67510813044,99850.28565301513,466.0339558064749
2778000,407247.23760813044,99862.33305511248,466.09018497417236
2780000,405034.48760813044,100951.46580787096,471.1735239135348
2782000,405856.86260813044,101436.78692502319,473.4386763723754
2784000,404902.05010813044,100168.1271683015,467.5174261613137
2786000,406065.42510813044,100492.4802695429,469.03128821850316
2788000,405167.48760813044,100963.63299648312,471.23031216409294
2790000,405707.80010813044,100151.74882143782,467.44098305723514
2792000,404308.73760813044,99907.26509573543,466.2998975102661
2794000,405246.80010813044,101009.56394285709,471.44468692018506
2796000,404802.42510813044,100921.98722556513,471.03593772403406
2798000,405510.05010813044,101081.79059657361,471.781792346835
2800000,406384.55010813044,100802.37282320159,470.4776581683939
2802000,405686.86260813044,100398.51736855067,468.5927326133581
2804000,405860.80010813044,100317.62516519334,468.21518223102356
2806000,405599.67510813044,100505.672435913,469.09286037564726
2808000,405883.80010813044,100144.68169704918,467.4079984752334
2810000,405680.30010813044,99830.67530319863,465.94242788705077
2812000,406498.55010813044,100517.48314948543,469.1479848405505
2814000,405975.30010813044,100781.4418121695,470.3799662909344
2816000,405633.80010813044,101312.82586136833,472.86010952618926
2818000,405887.55010813044,99963.61340190284,466.56289349324646
2820000,405809.55010813044,99103.26803826354,462.54738016191857
2822000,405384.30010813044,100329.85971436708,468.27228487536405
2824000,406143.86260813044,100607.77390342846,469.5694013338297
2826000,406713.42510813044,101800.69302234799,475.13714520468017
2828000,405727.92510813044,100081.64105702797,467.11376718031505
2830000,405902.86260813044,100819.18043523096,470.5561047934634
2832000,405862.42510813044,100530.75797511148,469.20994279548967
2834000,406957.42510813044,101038.5267244004,471.57986569874856
2836000,406382.30010813044,101670.19594559958,474.52807264669497
2838000,404703.30010813044,101204.28534756158,472.35351543200306
2840000,406240.48760813044,101055.96507528843,471.6612561884596
2842000,406903.55010813044,102118.62696744082,476.62104695967025
2844000,406438.05010813044,101061.69493171107,471.6879993032878
2846000,406260.42510813044,101119.82954796916,471.95933257997166
2848000,405513.80010813044,100433.2257834475,468.7547281428487
2850000,407055.36260813044,101232.52909027622,472.4853382210717
2852000,405093.30010813044,100204.72533973819,467.68824180293535
2854000,406073.67510813044,100568.92441214435,469.38807804581114
2856000,406738.61260813044,100810.59934335761,470.51605402981545
2858000,406564.61260813044,100651.74340460263,469.7746213833571
2860000,404796.73760813044,99962.57180005219,466.55803199658016
2862000,405663.42510813044,101295.64092028467,472.77990178295505
2864000,404306.55010813044,100582.01006386417,469.44915306422905
2866000,404462.67510813044,99261.59296621755,463.28633440721325
2868000,405316.98760813044,100982.05632977281,471.31629988897504
2870000,405231.05010813044,101339.86071100598,472.9862900156979
2872000,404963.61260813044,99923.66859812615,466.37645802342064
2874000,405617.98760813044,101888.27437432366,475.54591603241664
2876000,404612.30010813044,99475.64033929817,464.28536353721887
2878000,405583.80010813044,99509.73691462376,464.4445034112264
2880000,406360.17510813044,100225.00563118665,467.7828965591719
2882000,405616.61260813044,100097.6914509118,467.1886796205251
2884000,407244.42510813044,101104.04210329289,471.88564740975465
2886000,405398.05010813044,101381.23547245795,473.1793995659
2888000,407389.80010813044,100620.26387143694,469.62769610144926
2890000,404905.30010813044,100807.09229436686,470.4996854846112
2892000,405650.17510813044,100392.56079649116,468.56493134246756
2894000,405401.55010813044,101144.7224918817,472.07551609459415
2896000,404741.98760813044,100094.98990570754,467.1760706250665
2898000,405989.05010813044,100951.2285928803,471.1724167535527
2900000,406472.67510813044,99705.61140208738,465.35871373758897
2902000,406336.42510813044,100657.16075324081,469.79990592209754
2904000,406627.61260813044,102159.59450023714,476.81225584048457
2906000,407112.48760813044,101648.72631242685,474.42786684345896
2908000,405471.30010813044,101882.94366160687,475.52103585187007
2910000,405800.67510813044,100798.60082745901,470.46005303000396
2912000,405475.92510813044,101426.30063176341,473.3897334104436
2914000,405746.67510813044,100941.71914451267,471.12803304637225
2916000,405388.30010813044,100603.19190322235,469.5480156395616
2918000,405554.55010813044,101007.14297494234,471.4333874707462
2920000,405101.67510813044,101619.16801235592,474.2899085850636
2922000,406053.05010813044,102180.86652007676,476.9115393176325
2924000,406327.30010813044,102406.52349240845,477.9647542461957
2926000,406541.67510813044,100299.32328333985,468.129761359735
2928000,405083.92510813044,100651.72497180104,469.7745353514406
2930000,405516.86260813044,101367.59349116054,473.11572797530323
2932000,404150.61260813044,99748.37460467126,465.5583035968747
2934000,405039.67510813044,100136.35980564181,467.36915748497483
2936000,406180.11260813044,101237.16024186322,472.50695332091755
2938000,405253.67510813044,101466.3352229083,473.5765879472967
2940000,405604.67510813044,100875.51224042661,470.8190237610093
2942000,405559.73760813044,101323.70407102257,472.9108816901756
2944000,405905.11260813044,101557.54449896049,474.00229148381493
2946000,405282.11260813044,101494.61247738556,473.7085671467271
2948000,405481.42510813044,101046.2530416809,471.6159269496753
2950000,405686.73760813044,100695.62586804247,469.97943519929817
2952000,405475.98760813044,100538.24855818204,469.24490379772254
2954000,405152.92510813044,100063.64962762699,467.0297952922076
2956000,406156.05010813044,101158.46644356498,472.1396636143482
2958000,404924.80010813044,100779.32576165488,470.37008999077597
2960000,406353.61260813044,100617.19743065676,469.61338401893806
2962000,405787.55010813044,100242.36330957431,467.8639105239264
2964000,405817.92510813044,100287.00832784234,468.0722834327712
2966000,405029.17510813044,101267.25750845764,472.6474271124368
2968000,407383.30010813044,99790.32506530557,465.75410012353905
2970000,405363.17510813044,100570.68115046388,469.39627731838215
2972000,404933.30010813044,101536.69020818616,473.9049576849025
2974000,407174.30010813044,101486.67960276385,473.6715418250999
2976000,405528.05010813044,102163.62063799566,476.83104714282234
2978000,406538.36260813044,100636.49484905507,469.7034513850373
2980000,406398.86260813044,100663.91487361019,469.83142961192124
2982000,405239.80010813044,100502.85341250896,469.07970307098964
2984000,406342.05010813044,101145.29366124701,472.07818192891807
2986000,404578.92510813044,101103.72618664661,471.8841729233933
2988000,406719.42510813044,100102.59152115515,467.21154985173473
2990000,405290.17510813044,100106.72340681078,467.23083471411087
2992000,405522.55010813044,100169.18287981488,467.5223535123929
2994000,404092.92510813044,99764.87212455359,465.6353029204266
2996000,405194.05010813044,101373.21668916638,473.1419732803998
2998000,405822.36260813044,100351.26696005277,468.3721994957838
3000000,405592.80010813044,99587.11114043751,464.80563424122477
3002000,404950.30010813044,100371.31250224193,468.4657586004133
3004000,406488.80010813044,100187.37340079946,467.6072546260671
3006000,406307.80010813044,100873.02179164253,470.80740002161804
3008000,406643.92510813044,100853.00431086356,470.71397188877194
3010000,404854.17510813044,101473.39908209385,473.6095572895271
3012000,404751.30010813044,101368.37674661679,473.1193836848117
3014000,405163.36260813044,99945.2878113091,466.4773619655093
3016000,405656.17510813044,100963.94744301564,471.2317797889523
3018000,405175.05010813044,101245.58410608489,472.54627025166775
3020000,405637.55010813044,100916.05603391444,471.0082549118164
3022000,405749.05010813044,99987.8760815477,466.67613535829884
3024000,405396.05010813044,100018.82220119552,466.8205710247771
3026000,405768.42510813044,101832.18489105836,475.28412806061147
3028000,406209.17510813044,102508.14642011301,478.43906170249454
3030000,405119.05010813044,100208.67089436966,467.7066569974511
3032000,406158.67510813044,101233.5632961921,472.49016519849033
3034000,406172.05010813044,101240.44127855601,472.5222669927723
3036000,405946.55010813044,101475.646627401,473.6200473189096
3038000,405457.05010813044,100504.76840652613,469.0886409746854
3040000,405995.17510813044,101178.44412468001,472.2329059891395
3042000,406290.55010813044,100272.25011560402,468.0034020271239
3044000,406111.86260813044,102133.0332727111,476.68828590034786
3046000,406131.80010813044,100307.68151291646,468.1687719521199
3048000,405701.17510813044,100932.05856576702,471.08294396426527
3050000,406944.23760813044,101003.32449231739,471.4155653628649
3052000,405370.61260813044,100653.95806363877,469.7849579217518
3054000,405130.11260813044,100313.18187201762,468.19444392785346
3056000,405519.42510813044,100720.97484213742,470.09774715600264
3058000,405129.92510813044,100572.4437205746,469.404503809831
3060000,406950.42510813044,101373.90766255837,473.1451982793181
3062000,405412.05010813044,101291.09580813721,472.75868825732704
3064000,404643.30010813044,100077.94561743806,467.09651935453996
3066000,405017.92510813044,100586.82521925599,469.4716269700411
3068000,404850.92510813044,100823.35556171706,470.5755914749445
3070000,405100.67510813044,100828.67858562316,470.60043576929564
3072000,405397.11260813044,101148.33860251079,472.0923936661513
3074000,405150.61260813044,101340.07493257103,472.9872898578388
3076000,405642.55010813044,102499.48109881533,478.3986178125619
3078000,405763.17510813044,101167.73923628265,472.18294277217257
3080000,405690.05010813044,101333.3185669384,472.9557556886367
3082000,404882.05010813044,100391.51906472119,468.5600692394253
3084000,405336.55010813044,100488.22150202026,469.0114111569358
3086000,405416.92510813044,100591.08593224338,469.491513111729
3088000,405585.05010813044,99944.35510106571,466.47300870160524
3090000,405077.67510813044,100062.5671685324,467.0247431014147
3092000,404989.23760813044,100791.44841347681,470.42667037356097
3094000,405558.67510813044,101140.16475678375,472.05424365352576
3096000,405321.92510813044,101150.78550535161,472.10381416237647
3098000,406302.11260813044,100543.20456609491,469.26803510833963
3100000,405062.80010813044,100964.53109289752,471.234503873931
3102000,405449.42510813044,101335.99863095582,472.9682644243673
3104000,404835.23760813044,101057.74328105873,471.6695556566479
3106000,405848.17510813044,101688.98904761649,474.61578620322143
3108000,406874.30010813044,99904.05119836016,466.2848971995753
3110000,405159.98760813044,99964.3170728255,466.5661777556953
3112000,405845.30010813044,100469.61970793363,468.9245904971191
3114000,405851.61260813044,100039.08807210438,466.91515847563664
3116000,404663.55010813044,99045.46959062782,462.27761589419526
3118000,405014.92510813044,99789.55788359931,465.7505194354814
3120000,404741.67510813044,99591.28884379007,464.82513294978475
3122000,405647.67510813044,99922.11178111518,466.36919184901416
3124000,404789.30010813044,100991.24701619707,471.3591958298616
3126000,404795.67510813044,100448.0012024272,468.8236898579882
3128000,405228.67510813044,101322.37268109858,472.90466765774755
3130000,404410.61260813044,99039.7840247933,462.25107949803447
3132000,405986.23760813044,101072.4462282362,471.7381791221725
3134000,405858.36260813044,101071.57142350313,471.7340961222327
3136000,406085.92510813044,100661.21358032292,469.8188217922417
3138000,405425.42510813044,100329.72770821955,468.2716687594789
3140000,405411.55010813044,101756.14133285708,474.9292078917769
3142000,405331.55010813044,100948.92731097364,471.16167591787683
3144000,404426.55010813044,100753.54149728082,470.24974639190475
3146000,404749.11260813044,100524.7307771002,469.1818118901722
3148000,404867.55010813044,100648.79606143292,469.76086516836466
3150000,405270.11260813044,101149.60611604713,472.0983095665768
3152000,406131.80010813044,99904.23754728807,466.28576695099827
3154000,405844.36260813044,100533.42457156349,469.22238867368566
3156000,406779.48760813044,100590.463269695,469.48860694187016
3158000,404570.80010813044,100481.38257787656,468.9794916601482
3160000,406771.92510813044,100519.01177435264,469.1551194329971
3162000,405880.05010813044,101643.40541799087,474.4030324880416
3164000,405698.67510813044,101999.15428762836,476.06342886955
3166000,405199.42510813044,100153.06272299774,467.4471154657456
3168000,404726.48760813044,100030.64599100826,466.87575652077254
3170000,404198.92510813044,100547.79515493289,469.289460888563
3172000,405995.36260813044,100339.05846640794,468.31521846112247
3174000,405323.48760813044,100259.2204492907,467.94258831091753
3176000,404567.73760813044,101092.49736359424,471.8317643319514
3178000,405344.61260813044,100334.73030159739,468.29501749970456
3180000,405987.86260813044,99406.32052128576,463.9618252639647
3182000,404521.80010813044,101514.17856090431,473.7998884608551
3184000,404655.92510813044,101000.7546890073,471.40357124993466
3186000,404948.55010813044,101737.99857170088,474.8445296888496
3188000,405007.61260813044,100305.1640421662,468.1570220923704
3190000,404512.05010813044,101456.60339950514,473.5311663430607
3192000,404320.55010813044,100182.24677488115,467.5833269853896
3194000,405544.30010813044,101693.6508473577,474.63754434803155
3196000,404466.55010813044,101064.3744056446,471.7005052849038
3198000,405891.42510813044,100261.25689210242,467.9520930558775
3200000,405573.42510813044,100398.30046614027,468.5917202588347
3202000,406256.55010813044,100249.3981284299,467.8967443254344
3204000,404074.67510813044,99549.36861873438,464.6294775424593
3206000,405829.36260813044,101494.71774134133,473.7090584480528
3208000,405199.61260813044,100148.8513561727,467.42745963874427
3210000,405661.17510813044,100695.30187430955,469.9779230145306
3212000,405688.61260813044,100711.2010918241,470.0521298651577
3214000,405903.92510813044,100845.19226904109,470.6775105333573
3216000,406086.30010813044,101355.97213226685,473.06148729064563
3218000,405170.11260813044,101152.62587228767,472.11240375706547
3220000,405059.42510813044,100184.80740908091,467.59527830308167
3222000,405449.05010813044,100394.99921327969,468.5763122315099
3224000,405118.42510813044,99977.20161431405,466.62631412685727
3226000,404612.17510813044,101277.10438536806,472.69338570903864
3228000,404612.73760813044,101551.82666240493,473.97560446963956
3230000,406087.05010813044,101174.12643161556,472.21275390278714
3232000,404889.17510813044,101289.47841283074,472.7511393441933
3234000,405276.80010813044,100325.83136426006,468.25348324727184
3236000,405424.23760813044,100141.50024008355,467.3931495745495
3238000,405322.48760813044,100653.25213020202,469.7816630994094
3240000,405524.36260813044,99994.85487806803,466.70870768523673
3242000,405759.98760813044,100140.55029637692,467.3887158764334
3244000,406547.92510813044,101958.27558130864,475.8726345709675
3246000,405679.67510813044,101023.10966313956,471.50790922912694
3248000,405030.36260813044,100758.50176585285,470.27289758841226
3250000,405358.61260813044,101291.97910117172,472.76281087494715
3252000,405415.42510813044,100262.84098240326,467.9594865236521
3254000,404154.17510813044,100709.32116602454,470.0433556363084
3256000,404455.23760813044,100499.02277320065,469.0618242238892
3258000,406579.92510813044,101097.48293996928,471.8550336482567
3260000,406024.86260813044,100285.52428376675,468.06535691346664
3262000,406869.30010813044,99416.8365388317,464.0109069588664
3264000,405868.48760813044,100740.88204116712,470.1906605678388
3266000,405143.42510813044,101116.16412730864,471.94222486236276
3268000,405597.17510813044,100246.90924557159,467.885127894731
3270000,405055.48760813044,99286.43326462083,463.40227220801756
3272000,404821.05010813044,101046.85389324883,471.61873132055143
3274000,405345.48760813044,101435.95297370339,473.4347840486833
3276000,405276.86260813044,100072.4801378072,467.07101017270753
3278000,405572.92510813044,100035.80842005531,466.8998512663673
3280000,404768.48760813044,100819.19500627855,470.5561728013105
3282000,405866.80010813044,101522.05389409722,473.83664521780554
3284000,405616.30010813044,100887.09787190147,470.8730976941126
3286000,405691.05010813044,99460.6479136406,464.21538898090546
3288000,404987.30010813044,100717.275287495,470.080480123931
3290000,405233.55010813044,99578.2387038949,464.7642236766725
3292000,405880.92510813044,100557.922022552,469.3367262934199
3294000,404992.48760813044,100492.19343522098,469.0299494688658
3296000,405867.86260813044,99600.83597846236,464.8696925512806
3298000,405205.92510813044,100780.54029698297,470.3757586245682
3300000,406074.30010813044,99183.02626233303,462.9196378918601
3302000,404596.73760813044,101090.12512591621,471.82069232247267
3304000,405413.42510813044,100276.29388620728,468.02227562771793
3306000,405474.30010813044,101919.97239401424,475.6938610624285
3308000,406197.23760813044,99810.54239205224,465.8484610029093
3310000,406538.23760813044,99843.20170224644,466.0008926902517
3312000,405092.30010813044,100310.61603331193,468.18246831902917
3314000,405095.61260813044,100307.59705004562,468.16837773626406
3316000,405888.42510813044,101226.49304383155,472.4571660172203
3318000,406096.98760813044,100312.31615048941,468.1904033222029
3320000,405677.98760813044,101987.70646186161,476.0099981207788
3322000,405953.80010813044,99820.65205411194,465.89564610379034
3324000,405465.61260813044,100939.66634424438,471.11845195581
3326000,404202.23760813044,100912.39428873663,470.991164348888
3328000,406538.05010813044,101860.23695385973,475.41505621680403
3330000,406655.67510813044,101819.42549860338,475.22457580093993
3332000,406858.42510813044,100245.43144955183,467.87823053714754
3334000,404976.86260813044,100171.03287983523,467.53098806783845
3336000,405589.55010813044,100669.94832128333,469.8595896864556
3338000,405257.92510813044,100793.88969639945,470.43806463978905
3340000,405049.48760813044,101171.45706723607,472.20029510576796
3342000,405976.05010813044,100990.15667759487,471.35410686282836
3344000,404526.73760813044,101158.99657031335,472.14213788934904
3346000,405282.55010813044,100784.97803096543,470.3964709811642
3348000,404896.55010813044,100929.88554562535,471.072801768216
3350000,406810.55010813044,101167.08341174293,472.17988182444907
3352000,405460.80010813044,100329.75659253635,468.27180357203684
3354000,405034.05010813044,101063.48325551813,471.6963459956645
3356000,405153.73760813044,101382.5912149286,473.18572725963185
3358000,406581.17510813044,101194.15752580238,472.30624557386216
3360000,405642.17510813044,100360.8509878458,468.41693128954614
3362000,404022.42510813044,100051.41717638448,466.97270243959855
3364000,404830.05010813044,100525.4639672758,469.1852339286337
3366000,405555.42510813044,100851.54584141355,470.70716473461346
3368000,404475.55010813044,101160.93964056158,472.15120683400227
3370000,404959.05010813044,100679.155595046,469.90256304587814
3372000,406261.17510813044,99452.0944790747,464.1754673029613
3374000,405585.55010813044,100095.85328627331,467.1801003046794
3376000,405417.92510813044,100297.03681973461,468.1190896859207
3378000,405522.98760813044,100894.54905731045,470.9078748145673
3380000,406232.30010813044,100376.54748154036,468.49019196177085
3382000,404633.11260813044,100266.32495981827,467.975747386263
3384000,406371.05010813044,99849.56520403503,466.03059323534194
3386000,405077.80010813044,100781.06905076886,470.3782264915039
3388000,406133.11260813044,100804.55350027606,470.48783610185404
3390000,405023.67510813044,101173.31451248191,472.20896441051707
3392000,405554.42510813044,100564.34800109733,469.36671843797734
3394000,405462.42510813044,101247.99709381768,472.55753245498613
3396000,405538.92510813044,99637.64322067657,465.04148399463236
3398000,404666.30010813044,100048.18713368522,466.95762677339775
3400000,405136.05010813044,101509.22449790686,473.77676622779467
3402000,405741.92510813044,100482.0767357864,468.98273152225335
3404000,405481.92510813044,100816.94907332305,470.5456902973008
3406000,405243.11260813044,100599.39889166807,469.5303124135017
3408000,405300.42510813044,99969.8132604938,466.5918302619867
3410000,405798.42510813044,100627.72736522998,469.66253066915993
3412000,406732.42510813044,100531.68492539553,469.2142691757788
3414000,404868.80010813044,100164.99671343993,467.5028153041382
