#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)"
10284000,400707.55010813044,96061.20348937064,448.3490694984339,239.51504888584248,1.196078327413608
10286000,400086.55010813044,96560.45791969844,450.6792532890753,239.78445535162672,1.1947344903641333
10288000,400038.23760813044,96553.48576204793,450.6467119479151,239.76308696550416,1.194840968589064
10290000,400967.30010813044,96965.05381194013,452.5676347086306,240.19766628514768,1.1926791941503598
10292000,399871.92510813044,96917.31418864657,452.34481826552576,240.38702944656802,1.1917396696540317
10294000,400197.11260813044,96431.61759044067,450.077913313744,240.56458477907063,1.1908600732932613
10296000,401277.30010813044,96451.41120311478,450.1702965808913,240.81170184482966,1.1896380319855202
10298000,399693.17510813044,96748.12310150405,451.5551480997114,240.5438746570476,1.1909626028524338
10300000,399950.42510813044,96385.1946417205,449.8612422217109,239.4764226093256,1.1962712485024865
10302000,400705.11260813044,96695.93356998684,451.31156247884326,239.7695638396495,1.1948086924550405
10304000,400399.23760813044,96855.41193204094,452.05590017850574,241.6339083662743,1.185590056456463
10306000,399995.11260813044,96191.40890379238,448.95678077290387,240.2926418766041,1.1922077880723476
10308000,401512.42510813044,96181.19491824787,448.9091087601827,241.8967158596523,1.1843019779895692
10310000,400846.17510813044,96348.55256485927,449.69022165910627,241.9081547128094,1.1842459771638179
10312000,400055.17510813044,96906.63664709474,452.29498268523525,240.89292200052984,1.1892369301790318
10314000,400669.17510813044,97419.74443311762,454.6898246199526,240.75460807293246,1.1899201487972482
10316000,400309.17510813044,96981.03671275172,452.64223213658767,240.05139342232417,1.1934059410259819
10318000,399885.67510813044,95964.25988055643,447.89660195454684,241.71171579064736,1.1852084129421907
10320000,401127.17510813044,95907.2415662019,447.63047882411934,242.5686621243324,1.181021309813416
10322000,401334.42510813044,95819.42145635886,447.22059363529036,240.76061528102417,1.1898904591491386
10324000,400817.55010813044,97038.8144926764,452.9118999413407,242.71495879192406,1.1803094481183625
10326000,400384.55010813044,96749.06169469934,451.559528821277,240.38821146591533,1.1917338097188135
10328000,400514.55010813044,96830.19610349322,451.93820965563765,240.79158681564027,1.1897374108884737
10330000,400952.05010813044,97582.21108492895,455.4481096457299,240.07722201160175,1.1932775490376295
10332000,400811.80010813044,96384.42465898953,449.8576484603543,240.75197790190379,1.1899331484557727
10334000,400787.80010813044,95731.9689947397,446.8124243810228,241.83982290796334,1.1845805856829121
10336000,399955.92510813044,96393.97921474837,449.9022426984894,240.7869894828008,1.1897601264798816
10338000,401190.17510813044,96082.54195053084,448.4486630789657,239.96221201622842,1.1938494676086444
10340000,401244.67510813044,95852.16790531436,447.373432027745,238.76355430856518,1.1998429152697956
10342000,400616.67510813044,96350.63612791942,449.6999463296843,240.16507248965,1.1928410575776498
10344000,399451.55010813044,95656.19306073757,446.4587533018968,241.1211240941563,1.1881114113830145
10346000,400425.55010813044,95420.58391528693,445.35908832487195,240.1796587654913,1.1927686155199415
10348000,400122.80010813044,95553.37694365904,445.97887684035834,240.82156781678006,1.1895892949244624
10350000,399660.30010813044,96768.81397130078,451.65171915944734,238.7744441439828,1.1997881937860073
10352000,399413.80010813044,96391.94602702744,449.8927531461032,238.537889909866,1.2009780046684235
10354000,399709.61260813044,96035.38231667632,448.22855363635495,238.64800908643238,1.2004238382647119
10356000,398753.05010813044,96282.60249954835,449.3824111243487,240.53334118793586,1.1910147576503025
10358000,399929.36260813044,96255.3789701222,449.25535000452817,240.9258722372118,1.1890742841420723
10360000,400015.67510813044,97386.46364309115,454.5344922828745,239.43126746736482,1.1964968572904324
10362000,398766.92510813044,96516.9056201498,450.4759804560495,240.34041114973346,1.1919708287562558
10364000,400543.67510813044,95112.78850489017,443.9225064288046,239.21595128727878,1.1975738136196838
10366000,400750.17510813044,94860.27470761072,442.7439419102132,239.58315122177467,1.195738338029382
10368000,399523.11260813044,96145.87799023045,448.74427310084286,240.59899042781512,1.1906897803368663
10370000,400111.80010813044,96530.39893959463,450.53895819313567,241.63515504714377,1.1855839395797938
10372000,399903.17510813044,95828.75740483496,447.264167561705,239.6292640827958,1.195508237102393
10374000,399520.42510813044,96179.97329687048,448.90340705347967,240.5878790933933,1.1907447712715378
10376000,400230.67510813044,96251.8107453892,449.23869593211714,239.69137344476422,1.1951984543481482
10378000,399348.92510813044,97065.00593308918,453.03414396401934,238.73898057383914,1.1999664167668778
10380000,399845.86260813044,96354.1366321859,449.7162843285187,238.55777596116468,1.2008778917707694
10382000,400488.48760813044,96811.9215625585,451.8529163933635,237.35529632492205,1.2069617299358617
10384000,399363.67510813044,95482.95150808897,445.6501782881863,240.28507284022203,1.1922453428984394
10386000,400018.23760813044,96680.12981357495,451.23780117641866,239.45714937370266,1.1963675330264674
10388000,399204.05010813044,96501.33078601607,450.40328760880425,238.57452856120926,1.2007935666454324
10390000,399778.36260813044,96306.98497018823,449.4962120931725,240.17539386283798,1.1927897960495173
10392000,399383.05010813044,94848.98618952674,442.69125470252555,239.36780837548557,1.1968140620328551
10394000,398743.11260813044,96650.43131910684,451.09918858489766,240.1020392351604,1.193154210494582
10396000,399406.55010813044,96359.90901476005,449.7432259268113,240.15765017630193,1.1928779235284004
10398000,399583.42510813044,97134.00711667305,453.356195066133,239.01518555741941,1.1985797404196532
10400000,398899.73760813044,97568.45243842504,455.3838935404396,239.1889028496683,1.1977092400554243
10402000,398885.42510813044,96841.04738503182,451.988856137297,239.0658672965278,1.1983256426415323
10404000,399886.36260813044,96422.00072673999,450.03302826405616,238.31528659675553,1.2020998029660896
10406000,400160.55010813044,96032.91263879952,448.2170268415845,240.723849063885,1.190072193410879
10408000,398994.23760813044,95816.99562703632,447.2092714960706,240.70069215176548,1.190186685799548
10410000,399565.23760813044,95202.72780484846,444.34228257133543,238.8812221103244,1.199251898206801
10412000,399002.80010813044,96669.05737765227,451.1861224948834,238.6358519336991,1.2004849930988586
10414000,399019.67510813044,96875.23411861621,452.1484168093996,238.37558262013312,1.2017957372684829
10416000,399424.30010813044,95607.80179383233,446.2328954248277,239.281257864062,1.1972469620855903
10418000,399888.05010813044,95804.7855639467,447.1522831362969,239.97581103432515,1.1937818142045584
10420000,398862.42510813044,96331.14884930034,449.6089928238094,238.44013404242466,1.2014703825438842
10422000,397992.05010813044,95929.2507546898,447.73320290856253,239.03636091524558,1.1984735626198013
10424000,399768.73760813044,95154.94598584768,444.11926918705785,239.4649632725529,1.1963284947689998
10426000,399869.98760813044,96250.09874773421,449.2307054788673,238.69442001281715,1.2001904319605963
10428000,398751.98760813044,96050.15373225184,448.29749666629726,239.6137831640263,1.1955854762564286
10430000,399634.30010813044,96810.41459542773,451.84588288465966,239.21833467900936,1.1975618818940998
10432000,399361.67510813044,96486.39723240398,450.33358782759103,238.48867766718297,1.2012258270036424
10434000,399202.92510813044,95691.012204892,446.621265641065,240.03481916470508,1.1934883449771236
10436000,399361.80010813044,96311.43073176127,449.51696191716053,238.87248631679807,1.1992957559868673
10438000,400108.42510813044,96817.46594369481,451.87879383433983,239.2590658423837,1.1973580104608872
10440000,399614.61260813044,96205.85789142159,449.02421892611693,237.9178247483957,1.2041080123556347
10442000,399302.67510813044,96816.77483571472,451.8755682072548,239.89548190701328,1.194181552668049
10444000,399660.67510813044,96655.04385158606,451.1207167832751,239.4690654871882,1.1963080011146319
10446000,400103.80010813044,97873.57228706102,456.8079877142814,242.016159638102,1.1837174818828295
10448000,399475.67510813044,97183.80004491587,453.5885949553114,240.7261824204274,1.1900606580526953
10450000,400606.42510813044,96272.51553318743,449.3353319517202,239.81761978457985,1.194569270260881
10452000,399029.05010813044,97504.13831303001,455.08371847257615,239.03374386495017,1.1984866840542079
10454000,399670.73760813044,96409.20175145753,449.97329125837666,240.28879348498145,1.1922268821066453
10456000,398859.30010813044,96758.33802152355,451.6028244739331,238.61714208558558,1.2005791225133973
10458000,401177.23760813044,96323.8674029652,449.57500793115366,239.30242486591285,1.1971410620777798
10460000,399320.30010813044,96583.0186714246,450.7845516996321,240.4133262447879,1.1916093152426812
10462000,399602.73760813044,95408.7706858418,445.30395211756763,239.08967614039665,1.1982063119009072
10464000,399511.23760813044,95699.83837354835,446.66246025825245,240.03761756186935,1.1934744310979821
10466000,399895.30010813044,97092.39920706348,453.1619973371894,239.67880251292326,1.1952611414032759
10468000,399019.42510813044,95928.98982188012,447.7319850497583,239.61850659081838,1.1955619085422686
10470000,399398.05010813044,96895.99802724272,452.24532876525365,239.93289315887608,1.193995351325463
10472000,399594.42510813044,96348.26589524467,449.6888836782118,241.0937783719027,1.1882461712465056
10474000,400041.30010813044,95811.7102139485,447.18460274371523,240.74514220388068,1.1899669353209865
10476000,400390.17510813044,96854.34661635687,452.0509280016193,240.2355556124365,1.1924910878884765
10478000,399523.36260813044,95605.6259070416,446.22273984918917,240.7552012661172,1.1899172169705674
10480000,398987.73760813044,97159.87039241032,453.47690743689014,240.71072839188787,1.1901370619234168
10482000,399717.42510813044,95757.79483428039,446.93296202480076,239.47457154179372,1.1962804953250328
10484000,399444.36260813044,95970.36316018761,447.92508795767947,240.52399034764764,1.1910610606771386
10486000,400225.86260813044,97613.10853375297,455.5923181495475,239.8941183271969,1.194188340503756
10488000,399910.67510813044,96457.76169158262,450.1999363885555,240.2223596059351,1.1925565943641203
10490000,399385.67510813044,96146.69773661299,448.74809912544464,239.18899407304505,1.197708783265673
10492000,399356.55010813044,95611.23005061597,446.2488962210192,238.6111819186706,1.2006091112670982
10494000,400528.67510813044,96317.60779005993,449.545792269476,241.44080110455806,1.186538305668166
10496000,400186.48760813044,96302.45825786819,449.4750844455598,241.52787368947654,1.1861105498327789
10498000,400237.86260813044,97270.901685589,453.99512681342935,239.34909764598316,1.1969076210410137
10500000,399716.17510813044,96230.39420903701,449.1387379491168,238.5016775844732,1.2011603522591623
10502000,400206.48760813044,95523.25665023265,445.8382955750796,239.90887650754553,1.1941148790830869
10504000,399833.92510813044,97909.84035955183,456.9772626761088,239.6517593366167,1.1953960190184822
10506000,399011.42510813044,96558.3776699761,450.669544082929,239.19916943579165,1.1976578335848553
10508000,399357.30010813044,95510.39998139394,445.77828929469473,239.90621184771183,1.1941281422242562
10510000,398557.55010813044,96912.25150268525,452.32118905354974,239.69902180459206,1.1951603177392638
10512000,400894.05010813044,95835.06853240263,447.29362365916853,239.63077774055026,1.1955006855252097
10514000,399728.92510813044,96599.13021329092,450.859749537485,239.49210790882384,1.1961928998964395
10516000,398828.30010813044,96058.81403420493,448.3379171293063,240.83930747508347,1.1895016725681509
10518000,399534.55010813044,96616.10507050622,450.9389767505627,240.18255813221367,1.1927542169988403
10520000,400306.98760813044,95923.52446327778,447.70647643280546,241.65312346360608,1.1854957840216447
10522000,398358.80010813044,96715.63460634439,451.4035136620287,239.7596701955102,1.1948579960431212
10524000,400197.86260813044,96239.07566996198,449.1792571679711,240.8784437348937,1.1893084105818126
10526000,399319.17510813044,95709.4639862385,446.70738614233693,238.41050486685387,1.2016196988541172
10528000,400868.36260813044,96448.27712458775,450.15566881088336,240.5644890910623,1.1908605469750961
10530000,400535.48760813044,96419.13650469691,450.01966000256033,240.19172075438004,1.1927087168617276
10532000,400278.42510813044,95922.41724485019,447.7013086821038,240.00064655460332,1.1936582804021292
10534000,399808.73760813044,96438.71153419046,450.1110230704799,240.5298843394614,1.1910318746815578
10536000,400960.67510813044,96771.82173822261,451.6657573918626,240.0800643693888,1.1932634215766822
10538000,400613.86260813044,96119.9657540978,448.6233322158998,241.30654066620852,1.1871984831859312
10540000,400613.55010813044,97383.34420408541,454.5199328403027,241.01972534824435,1.188611258467911
10542000,400265.11260813044,96722.92802446801,451.4375544309386,241.45877421581443,1.1864499850633465
10544000,399523.67510813044,97278.456396756,454.0303871224721,241.03410071336552,1.188540369241959
10546000,400182.73760813044,96560.28066915018,450.67842600276725,240.98533575348006,1.1887808781644091
10548000,400632.17510813044,96460.43647990341,450.2124205008835,240.79008716674483,1.1897448206137458
10550000,399634.55010813044,95909.71440218622,447.64202035881095,241.0031368086256,1.1886930720294002
10552000,399999.55010813044,96032.3211128116,448.2142659962418,241.25129703749016,1.1874703372776003
10554000,400442.11260813044,95879.08120002621,447.4990451806401,240.84100009089215,1.1894933128231961
10556000,399615.30010813044,95493.12003773032,445.69763814333345,240.11558009778105,1.1930869248263927
10558000,399322.55010813044,96886.1676361505,452.1994471133598,240.03978892641794,1.1934636351041974
10560000,400068.11260813044,98182.49248020921,458.24981933949726,239.9256665965426,1.1940313144716934
10562000,398933.36260813044,97112.86537205614,453.2575196260776,240.24501323782928,1.1924441435883992
10564000,399331.55010813044,95845.29040834727,447.3413324989689,239.56163444804503,1.1958457359911574
10566000,400062.92510813044,95663.43054713309,446.4925330191299,239.0870735500973,1.1982193550156088
10568000,399588.55010813044,96510.5616617524,450.4463711263608,240.3449993520049,1.1919480739526243
10570000,399305.98760813044,96363.38825544342,449.7594646815457,240.28056357041382,1.1922677173920266
10572000,399876.86260813044,96470.11781851202,450.257606476064,241.18557236858075,1.1877939308242245
10574000,401068.05010813044,96112.92620121222,448.5904763191247,241.0413250157678,1.1885047472379555
10576000,399827.61260813044,96478.48988777562,450.29668166279663,240.4317759762027,1.1915178761151848
10578000,400641.30010813044,96965.13843016862,452.5680296495915,240.46090906134003,1.1913735175503644
10580000,399299.92510813044,97163.35882578464,453.4931890969212,240.46656196173973,1.1913455106799762
10582000,399641.55010813044,97880.77417375986,456.84160127608124,240.28228704820967,1.1922591655883839
10584000,399159.67510813044,97446.57546128193,454.81505380795136,239.25661675920722,1.1973702668799546
10586000,399022.67510813044,96439.44871224603,450.11446372168206,240.3655460132627,1.1918461851681517
10588000,399525.48760813044,96178.04244096296,448.8943951171514,239.21115376825762,1.197597831660062
10590000,399135.67510813044,95757.19416067656,446.9301584845414,240.97154107336473,1.188848931229383
10592000,400015.17510813044,96605.19743200904,450.88806723253674,239.24398257876692,1.1974334985309354
10594000,399845.67510813044,95789.2343916311,447.0797007264993,240.8438699220045,1.1894791391391484
10596000,399989.42510813044,96842.68274335098,451.99648888968875,238.12586420881422,1.2030560393496432
10598000,400061.55010813044,96108.68973806873,448.5707033593933,239.7216476495265,1.1950475139425019
10600000,398881.42510813044,95792.75808908453,447.09614697552655,239.36282711831447,1.1968389683171798
10602000,400248.67510813044,96450.8510412618,450.1676821222292,239.136421397838,1.1979720921940542
10604000,398521.73760813044,95729.2060794509,446.79952895129844,238.58274452090973,1.2007522154925148
10606000,400835.55010813044,96269.16506659289,449.3196942277955,240.00174501727284,1.193652817154097
10608000,400014.11260813044,96668.34846999426,451.1828137908772,239.77960117843367,1.1947586769425886
10610000,399377.30010813044,95668.14878984378,446.51455460174765,240.60414538048852,1.1906642697644834
10612000,400134.55010813044,95903.33551478724,447.61224800404244,240.1712495362693,1.1928103784899726
10614000,400299.80010813044,97040.61907964176,452.9203225391987,239.55660099826085,1.1958708625351002
10616000,400027.55010813044,96827.63874213438,451.9262736133651,239.92498940352635,1.1940346846486363
10618000,400800.73760813044,95869.05461080605,447.4522478078839,240.30559489081534,1.192143525380384
10620000,398700.61260813044,95852.48772008612,447.3749247079335,239.58983450948472,1.1957049832614082
10622000,399612.17510813044,95922.68958212482,447.7025797692777,240.4865815803554,1.1912463355717164
10624000,400686.17510813044,96553.23972713761,450.645563622482,241.02372624714687,1.1885915279892831
10626000,398259.30010813044,96615.60448326333,450.93664034609975,240.34204198386104,1.191962740671913
10628000,399220.23760813044,96697.6895176121,451.31975806098546,239.06040915404478,1.198353002387639
10630000,398943.92510813044,96896.36821694463,452.24705656172466,239.7865785106536,1.194723911743204
10632000,399314.86260813044,97293.66657597525,454.1013780059104,238.6995130131876,1.20016482415672
10634000,399221.30010813044,96303.29617853649,449.4789952955002,239.5505671804325,1.1959009842209543
10636000,400106.42510813044,97516.02105509443,455.1391791180204,241.4669156689988,1.1864099819557479
10638000,400091.86260813044,96493.18196233688,450.36525438226363,241.4673036006818,1.1864080759170663
10640000,400058.55010813044,96494.79147039936,450.3727664830489,241.27963638726942,1.1873308636869382
10642000,399978.48760813044,96132.44182896474,448.6815621396817,240.1691715365704,1.1928206989636265
10644000,399752.73760813044,96656.72852696409,451.12857971451797,240.1257014535802,1.1930366359269022
10646000,399519.17510813044,96464.36193474889,450.23074188312114,238.85211847179895,1.1993980245797622
10648000,400718.80010813044,96406.00603986764,449.958375826697,242.23939446194774,1.182626631387029
10650000,400000.55010813044,96811.60296118213,451.8514293764883,241.3931075409547,1.1867727375487018
10652000,400476.05010813044,96195.9305174211,448.97788462325576,240.03665286169564,1.1934792276362494
10654000,400817.67510813044,95983.81913992576,447.9878914181364,241.8058175867585,1.1847471740789697
10656000,400429.11260813044,96101.19141624593,448.5357062378714,241.022362256715,1.1885982544500828
10658000,400327.55010813044,96636.38417830822,451.0336259823339,240.07712282076108,1.1932780420550477
10660000,401121.92510813044,96053.33299818961,448.31233534073715,241.10092830772314,1.1882109333736242
10662000,399797.23760813044,96341.14629389241,449.6556541690497,239.83385126923167,1.194488424155658
10664000,400090.61260813044,95983.3826002006,447.98585394439607,241.16212325083407,1.1879094245815658
10666000,400033.30010813044,95970.65661854998,447.9264576238811,240.4039239729669,1.1916559194515524
10668000,399478.05010813044,97009.2348091309,452.7738418792724,239.9555416509917,1.193882654639591
10670000,399879.55010813044,96296.04806120833,449.44516596022595,239.96330037794598,1.193844052863744
10672000,399614.86260813044,95976.27765655785,447.9526928475604,241.13169721885188,1.1880593151623613
10674000,398808.17510813044,96916.5324511854,452.341169640997,241.39339507266166,1.186771323944196
10676000,400128.86260813044,96659.80185253965,451.14292393062203,240.94194975624515,1.1889949398665955
10678000,400701.98760813044,97769.49576320476,456.3222285218854,241.38867710849192,1.1867945195002225
10680000,400393.67510813044,97432.70007228386,454.7502928272407,240.1815998153349,1.1927589760499056
10682000,399740.05010813044,96004.81428177794,448.085882615118,240.1731601034443,1.1928008897346338
10684000,400028.17510813044,96917.29964574543,452.3447503890474,240.60622962660597,1.1906539556617053
10686000,399489.98760813044,96304.00377560407,449.4822978825521,240.2814262649652,1.1922634367329694
10688000,399673.92510813044,96303.88498724115,449.4817434583928,239.09307155213298,1.1981892959173508
10690000,399782.73760813044,96423.09098621132,450.03811686175976,238.72955047700128,1.2000138168457104
10692000,400419.17510813044,96373.33863416617,449.8059063549731,240.01495716491183,1.1935871099271964
10694000,399642.98760813044,95934.76672230847,447.7589477343547,240.15319498955182,1.1929000531274658
10696000,398713.05010813044,95229.44394643896,444.4669755461014,240.7482086115414,1.1899517787233633
10698000,399666.05010813044,96813.09723735065,451.85840365231866,240.7625192623562,1.189881049340551
10700000,400147.48760813044,96782.64573209314,451.716276513046,239.63401538431714,1.1954845333719495
10702000,400485.48760813044,95565.83091722638,446.0370036101432,240.69793249749594,1.1902003315493677
10704000,399910.17510813044,96662.50692934403,451.1555494092139,239.15060065349886,1.1979010643458141
10706000,401065.98760813044,97054.68760667369,452.9859849583113,243.2395742889489,1.1777637742510332
10708000,400455.61260813044,95810.05550329294,447.1768796676371,241.7267989965603,1.1851344586159993
10710000,399971.11260813044,96696.51153357397,451.3142600240236,240.91729084999093,1.1891166385402585
10712000,398997.05010813044,96693.08371417719,451.2982612692597,241.59614228193257,1.1857753867918066
10714000,399266.05010813044,96896.96271477407,452.24983127762414,240.73766555214527,1.1900038924308416
10716000,400183.55010813044,96153.12969309348,448.7781191709816,240.9633126128416,1.188889528266303
10718000,400123.17510813044,97133.76961547649,453.3550865703343,241.6814318310983,1.1853569258145398
10720000,401139.98760813044,97373.19177165348,454.47254811609923,242.10065924014697,1.183304332837855
10722000,399791.86260813044,96644.68089142663,451.0723494572792,241.96955494872387,1.1839454724891947
10724000,400994.67510813044,97193.74651978374,453.6350184081707,240.48655181211802,1.1912464830282101
10726000,400421.36260813044,96586.73316477239,450.8018884555299,241.44368623102127,1.1865241271525928
10728000,398997.42510813044,96731.36694002547,451.4769416111979,241.11326523605476,1.188150136747136
10730000,399736.42510813044,95526.77126653772,445.85469943941587,242.20026620641718,1.1828176886379351
10732000,400050.55010813044,96381.57864439033,449.8443651789569,241.83143876200896,1.1846216543569272
10734000,399959.98760813044,95917.61430224101,447.67889177734446,241.83852219988668,1.184586956849595
10736000,401269.23760813044,96701.81979096483,451.33903539821637,240.49766202700806,1.1911914512898476
10738000,400480.67510813044,95136.55899862875,444.03345110118096,242.3552229929936,1.1820614201083217
10740000,401131.80010813044,96763.9243881437,451.62889787490076,242.80625377228876,1.179865652597382
10742000,401285.92510813044,96221.7377059838,449.09833521681657,243.57005972754268,1.176165738031275
10744000,399807.92510813044,97099.24658995308,453.193956313712,242.29045775251606,1.1823773900100778
10746000,400353.30010813044,96948.3807637816,452.4898161371778,242.27948278853475,1.1824309502584256
10748000,400821.42510813044,95540.91551157786,445.920715259249,241.1089970312747,1.1881711698406978
10750000,400018.17510813044,96858.2149379598,452.0689827243189,240.51998533888576,1.191080893581989
10752000,399771.17510813044,95970.79071136005,447.92708347890306,241.1681837962414,1.1878795724721618
10754000,400286.92510813044,97352.54263343022,454.37617183127185,240.65245366738708,1.190425257237218
10756000,400117.30010813044,96929.14877828443,452.400054167839,240.70960321268555,1.190142625130917
10758000,400928.92510813044,95976.46148267575,447.9535508242035,240.24099366227307,1.192464094885048
10760000,401843.05010813044,95939.25467158202,447.77989446214553,240.79972469663048,1.1896972034444178
10762000,400191.86260813044,96943.0547126513,452.4649577137807,239.61454655480316,1.1955816672267239
10764000,401093.36260813044,96784.0557365953,451.7228574654344,240.33767442252747,1.191984401738534
10766000,400824.05010813044,96250.6037065275,449.2330622867865,240.0548679359336,1.1933886678699768
10768000,401146.92510813044,96957.68632209068,452.53324822273873,241.7045187277106,1.1852437040471566
10770000,400110.30010813044,95836.31309957994,447.299432461428,239.7404028840728,1.1949540236665683
10772000,400561.55010813044,96576.64317591162,450.75479517590554,240.06780259020573,1.1933243690774495
10774000,400691.73760813044,96963.3728178693,452.55978895925296,241.56484101529873,1.1859290361034942
10776000,400458.30010813044,96981.88657192513,452.64619870743786,240.80212841178374,1.1896853277470782
10778000,400068.92510813044,96234.07648171193,449.1559243205911,241.2270484148743,1.187589704157332
10780000,399742.55010813044,96485.85859439056,450.3310738277312,239.49042773368512,1.1962012919377856
10782000,399271.30010813044,96509.84084682539,450.44300684723385,240.3136492317055,1.1921035695544284
10784000,399336.17510813044,96697.31370932423,451.3180040407352,239.23184717219425,1.197494240202749
10786000,400336.23760813044,96300.65952046867,449.4666891495396,240.27823565562775,1.1922792685740995
10788000,400472.55010813044,95757.17306302907,446.93006001491705,240.7439957357861,1.1899726021668855
10790000,400558.30010813044,96822.11091058259,451.900473414715,240.7839795727933,1.1897749990262925
10792000,398766.05010813044,97001.9774519722,452.7399694186856,240.2029543969755,1.1926529371004861
10794000,398753.17510813044,96651.91414644942,451.10610942531116,240.72520640157214,1.1900654831462472
10796000,400312.80010813044,96341.28433759045,449.6562984641586,240.67922357864322,1.190292850384564
10798000,399153.86260813044,96376.93327380053,449.8226837143722,240.65795949673978,1.1903980224084296
10800000,401418.05010813044,97902.29394733277,456.9420411009716,240.54038628370546,1.1909798744726365
10802000,400745.92510813044,97059.57774560666,453.00880883684573,240.26521115590654,1.1923439006568153
10804000,399705.55010813044,96595.87072390551,450.84453643396455,239.56490907623518,1.1958293898986796
10806000,400186.36260813044,95895.37655474618,447.5751009332276,240.1473736359144,1.1929289699253394
10808000,400257.05010813044,96073.61480417242,448.4069971658011,239.66488478871383,1.1953305521345932
10810000,401024.17510813044,95832.0761988745,447.2796574594518,240.77763396183892,1.189806355133348
10812000,400792.17510813044,96242.56390940864,449.19553792287826,240.0266957848248,1.1935287369809264
10814000,399416.23760813044,97341.81632141396,454.32610862326544,239.25920000506125,1.1973573390519858
10816000,399475.86260813044,96216.41995315929,449.07351552432795,240.5587851206444,1.1908887838708235
10818000,400091.17510813044,96482.66063723853,450.3161479152782,239.44417926023834,1.1964323373691597
10820000,400052.55010813044,95876.32585914823,447.4861851031695,241.44638307553495,1.1865108742264485
10822000,399442.61260813044,97425.71060434892,454.7176706933189,239.28307968199175,1.1972378466647056
10824000,400060.17510813044,96245.74812567176,449.2103997021065,239.71229339663682,1.1950941480825459
10826000,400320.55010813044,95771.72210482135,446.9979651536486,239.59927597164543,1.1956578662435915
10828000,399918.42510813044,96598.0197069645,450.85456644108353,241.14577180386618,1.1879899735284265
10830000,401284.92510813044,97125.61677487101,453.31703459548436,241.4310882051776,1.186586040726893
10832000,400347.05010813044,97101.08484069211,453.20253603141714,238.7130198669822,1.200096916462291
10834000,400546.05010813044,96582.57947117928,450.78250180837364,239.88225740217752,1.1942473868814214
10836000,400278.80010813044,95866.09526951518,447.438435593734,240.7063371485398,1.1901587737799402
10838000,400477.48760813044,95735.27227200568,446.82784185691,240.8319844943519,1.189537841758247
10840000,399613.17510813044,96421.36435373372,450.0300581030041,240.9639029795813,1.1888866154614144
10842000,400651.61260813044,97351.51116085448,454.3713576112461,242.246437224138,1.1825922492172842
10844000,399944.73760813044,97683.74812141061,455.9220162195864,240.7764641849085,1.1898121356319968
10846000,399720.55010813044,96748.09749696404,451.55502859494493,241.09332132696449,1.1882484238261082
10848000,400521.73760813044,97126.18249111297,453.31967497829726,240.3234490561756,1.1920549583773765
10850000,400823.80010813044,96039.20354596572,448.24638856381796,240.45155668906472,1.1914198560678126
10852000,401835.42510813044,97482.72016554466,454.98375296989013,241.75503309812902,1.184996049060474
10854000,401287.17510813044,96556.92385634396,450.662758658996,240.27805757773694,1.1922801522110806
10856000,400791.55010813044,96713.85267779231,451.3951968183996,241.08701750816047,1.1882794935321228
10858000,400644.80010813044,96271.35355936922,449.3299086396936,239.67509961739214,1.195279607765222
10860000,401231.98760813044,95422.60634278017,445.36852765575463,241.41036978610282,1.1866878763973403
10862000,400130.80010813044,96962.97278961033,452.5579218964725,239.9122056287945,1.194098309049865
10864000,399788.67510813044,96092.50450971653,448.49516160259935,239.5240059340828,1.1960335998246712
10866000,398677.73760813044,95898.55176105909,447.58992066006994,240.52107782396973,1.1910754835026656
10868000,398933.30010813044,96763.5198423944,451.62700972751475,239.69749304666377,1.1951679403088125
10870000,399594.42510813044,97848.1360498846,456.68926847222184,239.55761742028238,1.1958657885596082
10872000,400667.23760813044,97050.5077881075,452.96647637735714,239.4418997025714,1.1964437277586903
10874000,401169.55010813044,95886.96695526014,447.5358505806663,240.5492713928652,1.190935883542502
10876000,400060.92510813044,97690.7932123316,455.95489796418485,240.66787888149855,1.1903489588771632
10878000,399888.55010813044,96793.90049894806,451.76880619270366,240.22946205620218,1.1925213360996691
10880000,400419.92510813044,95995.3625708241,448.0417683873403,240.9594349047246,1.1889086608085746
10882000,399658.80010813044,96768.09627270792,451.6483694252716,241.5336448692089,1.1860822090309446
10884000,400392.67510813044,97766.08843997121,456.306325429422,241.2101580419055,1.187672863312817
10886000,400631.80010813044,96298.57341188751,449.4569525981821,240.9350327989203,1.1890290744926937
10888000,401079.67510813044,97276.33669111505,454.02049376264307,242.8310496578538,1.1797451745376561
10890000,400540.30010813044,96448.353479377,450.1560251836693,240.78851029475274,1.1897526119958304
10892000,399217.92510813044,95936.09561134852,447.76515009433905,240.86680522893568,1.1893658770849669
10894000,399111.92510813044,95698.96236487338,446.65837163912187,239.99927200534896,1.1936651168482801
10896000,398882.80010813044,96030.78038610087,448.2070749205316,240.03633677212363,1.1934807992580434
10898000,399163.42510813044,96314.71651954437,449.53229776390833,242.10476464642855,1.1832842673713693
10900000,400455.80010813044,96476.77769192803,450.2886902845171,241.21469296578903,1.1876505346313944
10902000,400159.11260813044,97032.02336905058,452.8802035452111,240.04971945247573,1.1934142631584417
10904000,399513.98760813044,96591.95506973704,450.82626079469355,241.03006438535186,1.1885602727291025
