#"Step","Time Remaining"
3200000,1:36:59
3210000,1:36:53
3220000,1:36:47
3230000,1:36:41
3240000,1:36:35
3250000,1:36:29
3260000,1:36:23
3270000,1:36:17
3280000,1:36:11
3290000,1:36:05
3300000,1:35:59
3310000,1:35:53
3320000,1:35:47
3330000,1:35:41
3340000,1:35:35
3350000,1:35:29
3360000,1:35:23
3370000,1:35:17
3380000,1:35:11
3390000,1:35:05
3400000,1:34:59
3410000,1:34:53
3420000,1:34:47
3430000,1:34:41
3440000,1:34:35
3450000,1:34:29
3460000,1:34:23
3470000,1:34:17
3480000,1:34:11
3490000,1:34:05
3500000,1:33:59
3510000,1:33:53
3520000,1:33:47
3530000,1:33:41
3540000,1:33:35
3550000,1:33:29
3560000,1:33:23
3570000,1:33:17
3580000,1:33:11
3590000,1:33:05
3600000,1:32:59
3610000,1:32:53
3620000,1:32:47
3630000,1:32:41
3640000,1:32:35
3650000,1:32:29
3660000,1:32:23
3670000,1:32:17
3680000,1:32:11
3690000,1:32:05
3700000,1:31:59
3710000,1:31:53
3720000,1:31:47
3730000,1:31:41
3740000,1:31:35
3750000,1:31:29
3760000,1:31:23
3770000,1:31:17
3780000,1:31:11
3790000,1:31:05
3800000,1:30:59
3810000,1:30:53
3820000,1:30:47
3830000,1:30:41
3840000,1:30:35
3850000,1:30:29
3860000,1:30:23
3870000,1:30:17
3880000,1:30:10
3890000,1:30:04
3900000,1:29:58
3910000,1:29:52
3920000,1:29:46
3930000,1:29:40
3940000,1:29:34
3950000,1:29:28
3960000,1:29:22
3970000,1:29:16
3980000,1:29:10
3990000,1:29:04
4000000,1:28:58
4010000,1:28:52
4020000,1:28:46
4030000,1:28:40
4040000,1:28:34
4050000,1:28:28
4060000,1:28:22
4070000,1:28:16
4080000,1:28:10
4090000,1:28:04
4100000,1:27:58
4110000,1:27:53
4120000,1:27:47
4130000,1:27:41
4140000,1:27:35
4150000,1:27:29
4160000,1:27:23
4170000,1:27:17
4180000,1:27:11
4190000,1:27:05
4200000,1:26:59
4210000,1:26:53
4220000,1:26:47
4230000,1:26:41
4240000,1:26:35
4250000,1:26:29
4260000,1:26:23
4270000,1:26:17
4280000,1:26:11
4290000,1:26:05
4300000,1:25:59
4310000,1:25:53
4320000,1:25:47
4330000,1:25:41
4340000,1:25:35
4350000,1:25:29
4360000,1:25:23
4370000,1:25:17
4380000,1:25:11
4390000,1:25:05
4400000,1:24:59
4410000,1:24:53
4420000,1:24:47
4430000,1:24:41
4440000,1:24:35
4450000,1:24:29
4460000,1:24:23
4470000,1:24:17
4480000,1:24:11
4490000,1:24:05
4500000,1:23:59
4510000,1:23:53
4520000,1:23:47
4530000,1:23:41
4540000,1:23:35
4550000,1:23:29
4560000,1:23:23
4570000,1:23:17
4580000,1:23:11
4590000,1:23:04
4600000,1:22:58
4610000,1:22:52
4620000,1:22:46
4630000,1:22:40
4640000,1:22:34
4650000,1:22:28
4660000,1:22:22
4670000,1:22:16
4680000,1:22:10
4690000,1:22:04
4700000,1:21:58
4710000,1:21:52
4720000,1:21:46
4730000,1:21:40
4740000,1:21:34
4750000,1:21:28
4760000,1:21:22
4770000,1:21:16
4780000,1:21:09
4790000,1:21:03
4800000,1:20:57
4810000,1:20:51
4820000,1:20:45
4830000,1:20:39
4840000,1:20:33
4850000,1:20:27
4860000,1:20:21
4870000,1:20:15
4880000,1:20:09
4890000,1:20:03
4900000,1:19:57
4910000,1:19:51
4920000,1:19:45
4930000,1:19:39
4940000,1:19:33
4950000,1:19:27
4960000,1:19:21
4970000,1:19:15
4980000,1:19:09
4990000,1:19:03
5000000,1:18:57
5010000,1:18:51
5020000,1:18:45
5030000,1:18:39
5040000,1:18:33
5050000,1:18:27
5060000,1:18:21
5070000,1:18:15
5080000,1:18:09
5090000,1:18:03
5100000,1:17:57
5110000,1:17:51
5120000,1:17:45
5130000,1:17:39
5140000,1:17:33
5150000,1:17:27
5160000,1:17:21
5170000,1:17:15
5180000,1:17:09
5190000,1:17:02
5200000,1:16:56
5210000,1:16:50
5220000,1:16:44
5230000,1:16:38
5240000,1:16:32
5250000,1:16:26
5260000,1:16:20
5270000,1:16:14
5280000,1:16:08
5290000,1:16:02
5300000,1:15:56
5310000,1:15:50
5320000,1:15:44
5330000,1:15:38
5340000,1:15:32
5350000,1:15:26
5360000,1:15:20
5370000,1:15:14
5380000,1:15:08
5390000,1:15:02
5400000,1:14:56
5410000,1:14:50
5420000,1:14:44
5430000,1:14:38
5440000,1:14:32
5450000,1:14:26
5460000,1:14:20
5470000,1:14:13
5480000,1:14:07
5490000,1:14:01
5500000,1:13:55
5510000,1:13:49
5520000,1:13:43
5530000,1:13:37
5540000,1:13:31
5550000,1:13:25
5560000,1:13:19
5570000,1:13:13
5580000,1:13:07
5590000,1:13:01
5600000,1:12:55
5610000,1:12:49
5620000,1:12:43
5630000,1:12:37
5640000,1:12:31
5650000,1:12:25
5660000,1:12:19
5670000,1:12:13
5680000,1:12:07
5690000,1:12:01
5700000,1:11:55
5710000,1:11:49
5720000,1:11:43
5730000,1:11:37
5740000,1:11:31
5750000,1:11:24
5760000,1:11:18
5770000,1:11:12
5780000,1:11:06
5790000,1:11:00
5800000,1:10:54
5810000,1:10:48
5820000,1:10:42
5830000,1:10:36
5840000,1:10:30
5850000,1:10:24
5860000,1:10:18
5870000,1:10:12
5880000,1:10:06
5890000,1:10:00
5900000,1:09:54
5910000,1:09:48
5920000,1:09:42
5930000,1:09:36
5940000,1:09:30
5950000,1:09:24
5960000,1:09:18
5970000,1:09:12
5980000,1:09:06
5990000,1:09:00
6000000,1:08:54
6010000,1:08:48
6020000,1:08:42
6030000,1:08:36
6040000,1:08:30
6050000,1:08:24
6060000,1:08:18
6070000,1:08:12
6080000,1:08:06
6090000,1:08:00
6100000,1:07:54
6110000,1:07:48
6120000,1:07:42
6130000,1:07:35
6140000,1:07:29
6150000,1:07:23
6160000,1:07:17
6170000,1:07:11
6180000,1:07:05
