#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)"
12260000,391825.05010813044,90347.09093942677,421.67943647577306
12262000,392928.48760813044,89987.09051072411,419.99919667692717
12264000,392663.80010813044,90945.6844240101,424.47326813800555
12266000,392611.92510813044,90471.43975847354,422.25981310325324
12268000,392133.80010813044,90851.27708726097,424.03263820575637
12270000,392435.17510813044,91627.75409333955,427.6567104692356
12272000,392801.67510813044,90589.79151655687,422.81219948487956
12274000,392865.80010813044,90871.02914138767,424.1248275055642
12276000,391473.42510813044,91285.62305228063,426.059872949682
12278000,392196.17510813044,91453.82945880666,426.8449472888554
12280000,392212.55010813044,90637.23077898845,423.0336140455585
12282000,392596.98760813044,92168.62957046041,430.18115330435467
12284000,393747.42510813044,90742.19175562426,423.52350126848427
12286000,392731.92510813044,90535.61695005954,422.55934905622297
12288000,392495.67510813044,91288.63596842543,426.0739352152057
12290000,392162.92510813044,91334.15083900315,426.28636800940995
12292000,392827.17510813044,90770.95148169575,423.6577323207177
12294000,391970.61260813044,90872.90961983474,424.13360431380033
12296000,392622.11260813044,90185.99589423253,420.92755318689007
12298000,392958.61260813044,90196.6617068667,420.9773340244839
12300000,393160.42510813044,90978.810562002,424.62787866343365
12302000,393091.55010813044,89276.94236135087,416.68470289159
12304000,392726.36260813044,91284.81363872439,426.0560951517615
12306000,392488.36260813044,91488.91686344496,427.0087116874811
12308000,392544.55010813044,91139.9792331637,425.3801055887984
12310000,393092.80010813044,91606.69720296277,427.55843107168454
12312000,393022.80010813044,91192.57560517406,425.62559006737297
12314000,392193.61260813044,90539.78969002422,422.5788245990276
12316000,393219.42510813044,90447.36911170906,422.14746751849
12318000,392447.55010813044,90505.16505486099,422.4172200969679
12320000,392624.48760813044,90860.1706011421,424.07414714514437
12322000,391650.30010813044,90898.52903942438,424.2531785281227
12324000,392119.73760813044,91400.4555457427,426.5958337717594
12326000,392509.80010813044,91144.59806175932,425.4016631732112
12328000,392128.92510813044,90673.93672875618,423.204932723918
12330000,392563.30010813044,90419.27209824696,422.0163295628551
12332000,392097.61260813044,90916.81072108215,424.33850511848794
12334000,392338.17510813044,91356.6128474786,426.39120555290526
12336000,392921.11260813044,91165.57688732189,425.4995782167302
12338000,392385.92510813044,90676.28676764597,423.2159011243882
12340000,391555.55010813044,91588.2687484636,427.47241944444204
12342000,392547.42510813044,89641.81074653461,418.38766303620895
12344000,392439.17510813044,89589.31484590261,418.142647490433
12346000,391709.05010813044,90701.20684651088,423.33221128671244
12348000,392272.30010813044,90303.56907037646,421.47630567184035
12350000,392301.80010813044,90779.12587869901,423.6958849063297
12352000,392336.80010813044,92182.5834656863,430.246280699319
12354000,392456.67510813044,90942.09705269383,424.4565247022253
12356000,392991.55010813044,90032.86898234882,420.21285978347225
12358000,391919.30010813044,90941.89494986227,424.455581422179
12360000,392804.73760813044,91282.56551550154,426.0456024250574
12362000,392064.67510813044,90204.71139101498,421.0149045343936
12364000,393397.61260813044,91417.0156864695,426.67312536728315
12366000,393273.42510813044,90373.92778148688,421.8046927991259
12368000,392974.73760813044,91068.84971660376,425.0481208602596
12370000,391766.48760813044,90977.24682479771,424.6205801902205
12372000,392610.55010813044,89639.40420206077,418.37643090568844
12374000,392817.55010813044,92031.71574843396,429.5421316964916
12376000,392490.67510813044,90965.12644864526,424.56401042872966
12378000,392323.05010813044,91147.9526808518,425.4173202782026
12380000,392410.80010813044,91119.95603102725,425.28665075250484
12382000,392816.55010813044,90111.78065316612,420.5811663723796
12384000,393126.05010813044,90573.05951550207,422.7341057609695
12386000,391955.86260813044,90552.0235631566,422.6359240880619
12388000,392517.98760813044,90079.53916085325,420.4306847778062
12390000,392544.23760813044,90729.2106730165,423.46291430832906
12392000,391722.05010813044,90394.93262379942,421.90272927133014
12394000,393390.61260813044,90824.91682839463,423.90960625211477
12396000,393620.92510813044,90516.23086481984,422.46886785296175
12398000,392659.73760813044,90882.34916271665,424.1776617492047
12400000,391239.55010813044,91231.05352056539,425.80517908911423
12402000,392259.61260813044,91432.70079555444,426.74633290380945
12404000,392399.80010813044,91138.27420857316,425.37214768112204
12406000,393530.92510813044,90467.2861626856,422.2404269125857
12408000,392045.42510813044,91042.55273649609,424.9253842492906
12410000,392724.55010813044,91242.893730246,425.86044122200593
12412000,392062.73760813044,89871.9648738876,419.4618676587999
12414000,391520.11260813044,90641.24221981247,423.05233675249394
12416000,390993.17510813044,91559.32671855576,427.33733752055156
12418000,392532.05010813044,90426.90991362091,422.05197774642477
12420000,393122.80010813044,91042.35341969284,424.92445397255005
12422000,392095.36260813044,90709.09152237978,423.3690116489889
12424000,393128.55010813044,90209.03662502114,421.03509181678845
12426000,392140.05010813044,90414.36565225362,421.99342957393395
12428000,392817.42510813044,90557.38133918028,422.66093058191734
12430000,392201.23760813044,90971.04865990346,424.5916513265171
12432000,392666.55010813044,92376.53401177959,431.1515113617608
12434000,391653.92510813044,90894.44396572572,424.23411215246745
12436000,392149.55010813044,90662.24772826594,423.15037633379586
12438000,392338.80010813044,90599.62397110206,422.85809076758363
12440000,392751.36260813044,90185.88260529877,420.9270244303662
12442000,392364.42510813044,91100.22453380562,425.1945573984995
12444000,391958.61260813044,91587.17234018701,427.46730214825226
12446000,392797.36260813044,91085.79314730014,425.1272013954902
12448000,392383.48760813044,89629.9277766039,418.3322013272381
12450000,393032.55010813044,91438.80201739812,426.77480930257457
12452000,392350.17510813044,91006.22538248566,424.7558326012132
12454000,392073.73760813044,90002.03175662574,420.06893236057266
12456000,392622.36260813044,90721.58007612498,423.42729981577895
12458000,392595.42510813044,90673.18034414575,423.20140242943955
12460000,392283.17510813044,90930.39143879805,424.40189077190337
12462000,392223.67510813044,91072.5657040833,425.0654645897592
12464000,393650.67510813044,91178.68416739721,425.56075418176033
12466000,393189.67510813044,90947.33368886472,424.48096579674876
12468000,392734.17510813044,90983.28302282374,424.6487531015518
12470000,392844.30010813044,91601.42832934932,427.533839514468
12472000,391468.61260813044,90162.73241032835,420.8189748953128
12474000,392737.61260813044,91140.40594103828,425.3820971740749
12476000,392520.98760813044,89869.3624326277,419.4497212138782
12478000,392470.05010813044,92075.05104775412,429.74439171844506
12480000,392112.17510813044,90542.49846733105,422.5914673490753
12482000,391941.48760813044,90494.83235687762,422.3689940144499
12484000,391669.42510813044,90362.76015898213,421.75256985066557
12486000,392502.48760813044,90285.91522758733,421.3939094109144
12488000,392503.73760813044,90142.72098748968,420.7255750368564
12490000,392185.42510813044,90694.83305857284,423.30246273279687
12492000,392067.11260813044,90373.19653192395,421.80127981813877
12494000,391927.11260813044,89885.5138077623,419.52510496662825
12496000,393019.80010813044,91417.6515958588,426.676093364483
12498000,392414.61260813044,90729.43992008688,423.46398427941995
12500000,392112.17510813044,91012.32350425422,424.78429453091337
12502000,391696.17510813044,90469.76898173313,422.2520150415
12504000,393163.67510813044,90247.27327264927,421.213554762932
12506000,391789.55010813044,91827.02826474403,428.5867882329829
12508000,392193.42510813044,90634.92471769755,423.0228509029325
12510000,392094.67510813044,90922.08781184879,424.36313502784714
12512000,391255.98760813044,90061.522453669,420.3465949100129
12514000,392539.05010813044,91618.89490285236,427.61536172835827
12516000,393315.61260813044,91969.71806709794,429.2527682310304
12518000,391750.98760813044,90397.4061263462,421.91427391708686
12520000,391712.30010813044,90032.8926483402,420.2129702403979
12522000,391584.67510813044,90918.4217403396,424.34602427251457
12524000,391851.86260813044,91578.65931748599,427.4275690857049
12526000,392243.55010813044,90949.57687936793,424.4914355008363
12528000,390979.17510813044,90547.54586575535,422.6150252091137
12530000,391711.05010813044,90691.43970567244,423.28662484444953
12532000,391154.48760813044,91185.92433101963,425.59454639448745
12534000,392603.36260813044,91223.54545567941,425.77013649352847
12536000,392042.36260813044,91070.04780384101,425.0537127254298
12538000,392659.05010813044,90582.25315028988,422.77701546283345
12540000,392172.36260813044,90710.0894979377,423.3736695274718
12542000,392360.17510813044,91833.05984618468,428.6149395971995
12544000,392376.98760813044,90632.34323246195,423.01080226663333
12546000,392069.30010813044,90487.64708186267,422.3354579848144
12548000,391308.48760813044,90882.20944760367,424.17700965305534
12550000,391760.36260813044,89333.63760928717,416.9493181653309
12552000,393277.11260813044,90765.9360271357,423.63432355314626
12554000,392870.42510813044,91159.08305616817,425.46926938184686
12556000,392712.42510813044,91824.28395863692,428.5739796583987
12558000,392043.80010813044,90444.53776744497,422.1342527083468
12560000,393086.61260813044,89856.28944582981,419.38870530679503
12562000,393132.73760813044,89229.53813880635,416.4634518735296
12564000,392279.55010813044,91115.6650838959,425.26662349817406
12566000,391907.61260813044,89859.80195150431,419.4050993201279
12568000,394047.67510813044,91107.49545995859,425.2284931900226
12570000,393103.11260813044,90742.06421144074,423.5229059780452
12572000,393582.73760813044,90385.02703332214,421.85649663929973
12574000,393524.92510813044,91436.92149776453,426.7660323021075
12576000,393146.42510813044,89442.29657365545,417.4564651070468
12578000,391974.11260813044,90442.86064419616,422.12642502536215
12580000,393208.73760813044,90781.82922376972,423.70850230235385
12582000,392621.48760813044,91015.48566894978,424.7990533882601
12584000,391806.05010813044,90592.48491879721,422.824770474461
12586000,391777.30010813044,89737.4450364348,418.8340195602935
12588000,393390.80010813044,90176.09502761846,420.881342602675
12590000,392396.17510813044,90566.59488995327,422.70393323820093
12592000,392598.92510813044,91924.796065634,429.04310255097676
12594000,393312.42510813044,90128.47767957882,420.6590968581907
12596000,392171.92510813044,90626.68308514333,422.9843845070036
12598000,393062.23760813044,90535.29333652707,422.5578386459752
12600000,393142.42510813044,91685.6426434638,427.92689527475585
12602000,393384.86260813044,91050.97784121614,424.9647069698526
12604000,393565.17510813044,90855.35030177177,424.05164923070134
12606000,392205.55010813044,90752.22011809121,423.57030691756347
12608000,392982.42510813044,90856.98518116213,424.05927974777575
12610000,392718.42510813044,89756.97776275245,418.92518518544887
12612000,392137.42510813044,90187.78588848107,420.9359076757637
12614000,391990.80010813044,91319.59740696056,426.2184423799436
12616000,392252.11260813044,91592.16058910219,427.4905839381769
12618000,391747.17510813044,91902.19931044197,428.9376361004638
12620000,392907.30010813044,91079.39932754915,425.09735934654884
12622000,392231.61260813044,90998.31510449445,424.7189127454546
12624000,393013.42510813044,91699.4376749997,427.99128120089625
12626000,392595.55010813044,91090.87156094564,425.1509040137147
12628000,391713.30010813044,90833.35110832978,423.9489717964079
12630000,391360.80010813044,90929.55629989319,424.3979929053631
12632000,391697.05010813044,90328.22163664736,421.59136726535377
12634000,391658.05010813044,89906.30275467772,419.62213378436957
12636000,392359.67510813044,91048.09557615919,424.951254495707
12638000,391318.80010813044,90404.04637596337,421.9452661348496
12640000,392330.23760813044,90657.82232572394,423.1297215320675
12642000,392373.92510813044,91399.90187007328,426.59324958623836
12644000,392452.92510813044,91567.99262673268,427.3777841496417
12646000,391363.05010813044,90372.85930798098,421.79970588365165
12648000,391715.17510813044,90185.58571210108,420.9256387326642
12650000,391059.05010813044,90252.25413141632,421.2368020606172
12652000,393056.05010813044,90462.15374227287,422.2164722271067
12654000,392986.55010813044,91056.81582835526,424.99195476611675
12656000,392953.80010813044,91181.85784899583,425.5755667922622
12658000,393123.36260813044,91805.2148230793,428.4849777630149
12660000,392189.42510813044,89621.50504530151,418.29288968419297
12662000,392786.80010813044,90393.03481789259,421.8938715901695
12664000,392896.42510813044,91138.23116023,425.37194676041844
12666000,392866.55010813044,90643.17248861212,423.0613459485978
12668000,392219.48760813044,90657.45951332944,423.1280281679042
12670000,391498.05010813044,90873.3632037628,424.13572133841274
12672000,392386.55010813044,91111.70037694136,425.2481189134995
12674000,392745.67510813044,90441.74314269592,422.12120928019556
12676000,392800.98760813044,91252.09733197512,425.90339744284637
12678000,391468.98760813044,91196.3753003478,425.6433244880719
12680000,391856.05010813044,91244.53846252896,425.8681177257541
12682000,392706.30010813044,91156.88517293893,425.4590111416323
12684000,392574.61260813044,91904.41801900842,428.94799153934156
12686000,392712.98760813044,91218.19269741932,425.7451534192176
12688000,392633.30010813044,90468.06947543123,422.24408288948246
12690000,391470.11260813044,90264.15218400373,421.2923341652821
12692000,392415.30010813044,90974.30269201123,424.6068389591371
12694000,393405.67510813044,90808.88879430643,423.8347981723874
12696000,392496.73760813044,89792.7958819822,419.0923600681747
12698000,393695.42510813044,91687.2791621061,427.9345334427554
12700000,393171.23760813044,90737.90753589454,423.50350541313816
12702000,393236.42510813044,90208.19880106347,421.03118141822813
12704000,391707.67510813044,90866.6866916297,424.1045598716225
12706000,392293.42510813044,90494.53351990273,422.3675992445037
12708000,393168.11260813044,90381.23751487373,421.83880971670794
12710000,392741.67510813044,90675.45180356293,423.2120040737986
12712000,391817.05010813044,90312.6365471168,421.51862655281576
12714000,391423.80010813044,90821.31121543073,423.89277767659604
12716000,392034.30010813044,91005.33850848977,424.7516932700746
12718000,393228.11260813044,90061.54460970475,420.3466983194816
12720000,391957.61260813044,91211.56875292188,425.71423730278394
12722000,392490.23760813044,90591.21578411106,422.81884700759883
12724000,392535.73760813044,90060.96091484535,420.3439740245782
12726000,392121.05010813044,90589.57983987132,422.811211520524
12728000,393149.17510813044,90319.12994593522,421.5489333698488
12730000,392759.80010813044,90836.09842682257,423.96179443078177
12732000,392234.67510813044,90968.24066298967,424.5785454860974
12734000,391874.05010813044,91524.15650343907,427.17318661832627
12736000,391812.05010813044,90099.99821198639,420.52617386398424
12738000,392310.86260813044,91091.33080234757,425.1530474436088
12740000,393077.30010813044,91794.32293131365,428.43414174013765
12742000,392729.67510813044,90720.64979136083,423.4229578723801
12744000,390751.36260813044,91125.38315783604,425.3119809291671
12746000,391702.55010813044,91313.70826714358,426.1909558373939
12748000,392508.30010813044,90304.15653283181,421.47904755134687
12750000,392022.86260813044,91230.9825312444,425.8048477587243
12752000,392544.11260813044,90704.95367299323,423.34969895192916
12754000,392467.80010813044,89678.58051032806,418.55927955550743
12756000,392970.92510813044,90076.86285466864,420.41819358111104
12758000,392144.92510813044,89966.31905728718,419.9022495069741
12760000,392100.17510813044,90965.39662339992,424.56527142271534
12762000,392787.42510813044,91068.19400930946,425.0450604597589
12764000,391549.17510813044,90015.30367728835,420.1308767570969
12766000,391491.11260813044,91280.66013606638,426.0367093957619
12768000,392330.67510813044,90676.47148610395,423.21676326587453
12770000,392019.67510813044,91444.90384641069,426.80328853519546
12772000,393153.80010813044,91139.27702130625,425.3768281362843
12774000,392191.67510813044,90781.77924480429,423.7082690341682
12776000,392087.61260813044,91251.18044063286,425.89911801093007
12778000,391863.55010813044,90345.11778538255,421.6702271202001
12780000,392515.67510813044,90095.27014258309,420.5041064169766
12782000,393361.92510813044,89368.58814268047,417.1124437410697
12784000,392521.11260813044,90897.69364604476,424.2492794738655
12786000,392474.30010813044,90547.1813447834,422.6133238704603
12788000,391629.48760813044,90828.32155380835,423.92549721970295
12790000,392547.86260813044,90123.96503789071,420.6380348828213
12792000,392313.61260813044,90505.15784477466,422.4171864451357
12794000,392755.48760813044,90253.46126306592,421.24243613901933
12796000,391900.67510813044,90904.96073201811,424.2831973420138
12798000,392087.17510813044,91375.30185040273,426.4784332449029
12800000,391796.30010813044,89832.25035886932,419.2765070219639
12802000,391070.80010813044,90636.34181472263,423.02946495844617
12804000,392535.80010813044,91068.78045400023,425.0477975890251
12806000,392965.92510813044,90135.31289127923,420.6909990277908
12808000,392702.55010813044,90372.25203109928,421.7968715237337
12810000,392831.55010813044,91709.30141347623,428.0373184959445
12812000,392126.17510813044,90762.12656364578,423.6165435405194
12814000,392436.73760813044,90192.65520315617,420.95863436067265
12816000,392328.42510813044,90932.22475616448,424.41044746394425
12818000,391428.05010813044,91502.01039840351,427.06982349955365
12820000,391919.73760813044,89629.75013318728,418.33137220728486
12822000,393254.55010813044,91521.40073267417,427.16032453443273
12824000,392490.17510813044,91309.14705567807,426.1696671709806
12826000,391841.73760813044,90275.90980555955,421.3472108323712
12828000,391084.17510813044,90840.88199218689,423.98412089559866
12830000,392834.05010813044,91116.05035302113,425.2684216752479
12832000,392240.48760813044,92036.87834257679,429.56622721264233
12834000,392813.92510813044,90497.4078496825,422.3810146821141
12836000,392681.23760813044,91419.33286287589,426.68394038779013
12838000,392089.55010813044,90315.39801553008,421.53151522949867
12840000,391782.30010813044,91659.90694968926,427.8067783707657
12842000,391120.17510813044,91135.61734245392,425.35974721757304
12844000,391953.17510813044,89889.04866848781,419.54160331829905
12846000,391918.30010813044,90472.6009100969,422.2652325778274
12848000,391579.05010813044,91787.50533935567,428.402321807641
12850000,393359.11260813044,90837.42241618503,423.96797392236755
12852000,392311.98760813044,90193.29714329541,420.96163050535586
12854000,391974.80010813044,90791.21973696537,423.7523309001691
12856000,392282.92510813044,91009.32752529113,424.7703113167588
12858000,392246.30010813044,90997.24595187849,424.71392266035144
12860000,392921.17510813044,90849.41237250308,424.0239349718158
12862000,392913.30010813044,90942.84427556652,424.4600122358758
12864000,392706.80010813044,90028.20356464596,420.1910847524512
12866000,392081.36260813044,89777.97244539717,419.02317423915895
12868000,393402.11260813044,89793.78461908875,419.0969748277821
12870000,392601.17510813044,90939.4494107163,424.44416729076397
12872000,392887.17510813044,89895.40332761314,419.5712625917865
12874000,392548.98760813044,90691.59532051499,423.2873511498394
12876000,392257.73760813044,89525.26145846606,417.84368937193955
12878000,392417.67510813044,90400.51889043581,421.92880220564086
12880000,393013.05010813044,90223.82462477789,421.10411225053116
12882000,392507.36260813044,91496.61725830846,427.0446519500055
12884000,392735.80010813044,91153.35658234626,425.44254205472316
12886000,392305.42510813044,90370.19791443762,421.78728428913286
12888000,392112.17510813044,90375.62859573634,421.81263105576267
12890000,392960.30010813044,91930.07464426453,429.06773940468366
12892000,392374.98760813044,91465.54595477134,426.8996320093537
12894000,392436.55010813044,91232.02735824231,425.8097243082082
12896000,391652.73760813044,90188.60176793754,420.9397156521563
12898000,392426.55010813044,90507.7785222159,422.4294180042829
12900000,391888.30010813044,90822.50772812567,423.89836219286207
12902000,392841.17510813044,90799.64417999343,423.791650532398
12904000,392633.55010813044,90886.77985098539,424.1983412211493
12906000,391649.05010813044,91608.43867696403,427.5665591006875
12908000,392335.42510813044,90263.67954383651,421.290128198966
12910000,391977.73760813044,90173.37926560215,420.8686672527027
12912000,392674.98760813044,90014.4082970256,420.1266977244274
12914000,392694.05010813044,90292.06075999932,421.4225926216009
12916000,391805.73760813044,91992.84499949659,429.3607091920494
12918000,392949.61260813044,91985.98754923907,429.3287032278265
12920000,392865.36260813044,91285.15531688603,426.05768987554467
12922000,391879.11260813044,91494.24156759621,427.0335638240862
12924000,392119.17510813044,90775.82859077305,423.6804953846521
12926000,392123.86260813044,90616.56277184945,422.9371496933273
12928000,392488.61260813044,91050.01510335575,424.9602135572344
12930000,392755.23760813044,91408.84776197746,426.6350029909989
12932000,391880.05010813044,91371.92309805137,426.46266350209544
12934000,391066.23760813044,91312.25175018003,426.1841577961286
12936000,393023.80010813044,90160.40241235029,420.80810003233535
12938000,391513.11260813044,90700.43861772609,423.32862571159666
12940000,392177.23760813044,91096.50987386098,425.1772198650397
12942000,392745.80010813044,90817.41580373165,423.8745965155534
12944000,391951.61260813044,91143.49778874521,425.3965278390268
12946000,392477.30010813044,91608.31492491672,427.565981509389
12948000,390617.17510813044,90759.31513335044,423.60342167538454
12950000,392576.30010813044,90640.72139004082,423.0499058695256
12952000,392947.48760813044,90607.99724411638,422.8971715726148
12954000,393159.67510813044,91036.79886363086,424.89852904186625
12956000,391605.86260813044,91453.87181759626,426.84514499118694
12958000,393181.86260813044,90255.81423044624,421.253418207713
12960000,392060.17510813044,90229.65390158701,421.13131939283505
12962000,391640.05010813044,90565.09047375119,422.69691163551596
12964000,392287.55010813044,90106.44906738994,420.5562821169792
12966000,392498.61260813044,89779.3951249842,419.02981435031586
12968000,392587.30010813044,89939.72814245336,419.7781410064578
12970000,391332.92510813044,90993.20049797837,424.69504120326025
12972000,392391.55010813044,90907.52755614533,424.2951775501228
12974000,392213.80010813044,90656.51451646117,423.1236175583014
12976000,392972.92510813044,91527.13344504125,427.18708097888816
12978000,391055.98760813044,90948.276441094,424.48536592988694
12980000,391943.86260813044,90861.57305303775,424.08069284704675
12982000,392551.17510813044,91875.9546170999,428.8151435289389
12984000,392734.42510813044,90999.97284222185,424.7266499498675
12986000,393034.67510813044,90712.85772141255,423.3865897322374
12988000,392677.80010813044,90277.67025764752,421.3554274383148
12990000,393725.30010813044,90332.60303095827,421.61181666626743
12992000,392265.67510813044,92013.14827176323,429.4554712072841
12994000,392133.80010813044,91370.11352283205,426.454217622424
12996000,390800.80010813044,91824.04037869768,428.5728427911189
12998000,392138.92510813044,89221.28170476248,416.4249163942052
13000000,391378.36260813044,89730.72294325184,418.8026453518286
13002000,391690.30010813044,90749.10839442164,423.5557834849902
13004000,393076.30010813044,90784.87328017759,423.72270990967496
13006000,392096.55010813044,91264.73491031863,425.9623811562
13008000,393074.55010813044,89276.00664185513,416.68033558252046
13010000,391762.42510813044,90444.00761354645,422.13177830662727
13012000,393105.67510813044,90978.4108486874,424.6260130706016
13014000,392081.67510813044,90226.48219234357,421.1165159879602
13016000,392055.73760813044,90490.8920889718,422.3506034948127
13018000,392363.17510813044,90875.58017332433,424.1460686607855
13020000,391572.80010813044,90804.50662348559,423.8143451472478
13022000,390961.98760813044,91023.38169762352,424.8359067377915
13024000,391958.67510813044,91177.15622269502,425.5536227638665
13026000,392099.11260813044,90158.26010681596,420.7981011914089
13028000,391813.98760813044,90897.61675669241,424.24892060609864
13030000,392206.23760813044,89628.92330723978,418.3275131400368
13032000,391836.05010813044,90968.2558725162,424.5786164739345
13034000,392817.48760813044,90488.96370657999,422.3416031031915
13036000,392899.36260813044,90324.49005260342,421.5739507415848
13038000,392889.92510813044,90798.2214937539,423.7850103901917
13040000,392628.30010813044,90013.66498005716,420.12322842091015
13042000,391064.86260813044,90140.98189100681,420.7174581045098
13044000,392525.11260813044,90218.97123090131,421.08145987319847
13046000,391052.80010813044,91998.85628996103,429.3887658516405
13048000,392503.23760813044,89957.50194819318,419.8610971737286
13050000,392213.42510813044,90283.46092889784,421.38245439584335
13052000,392357.05010813044,90565.26917718304,422.6977457029072
13054000,392303.11260813044,90431.37355668432,422.07281102917955
13056000,391941.30010813044,89590.49801551457,418.1481697301647
13058000,391821.42510813044,91234.48844882846,425.8212110232833
13060000,392749.42510813044,91763.56302940845,428.29057521279776
13062000,392466.17510813044,90712.02888141712,423.3827212647685
13064000,392684.17510813044,90434.82210086391,422.08890651328625
13066000,392414.98760813044,91025.19095088588,424.8443511147845
13068000,393684.05010813044,90810.16762979841,423.8407669160846
13070000,392551.42510813044,90838.39948341064,423.972534214822
13072000,391876.36260813044,90288.3570944448,421.40530640255736
13074000,392696.73760813044,89967.59336573537,419.90819712147663
13076000,392357.67510813044,89870.94200334651,419.45709358728453
13078000,392404.55010813044,90646.4272429347,423.0765369520307
13080000,393008.42510813044,90756.88563335408,423.59208240392894
13082000,392754.80010813044,90398.36879745312,421.9187670181447
13084000,393181.92510813044,90496.97327453241,422.3789863776885
13086000,391894.55010813044,90951.63225241512,424.5010285993995
13088000,391796.30010813044,91650.53112681955,427.7630183375086
13090000,391921.92510813044,90112.25883964286,420.58339822513705
13092000,391871.30010813044,89758.33009797358,418.93149697643224
13094000,392198.11260813044,90525.1672667297,422.5105769648135
13096000,393061.05010813044,91022.55483076535,424.83204747959996
13098000,392542.30010813044,91273.60200409638,426.0037667843204
13100000,392451.98760813044,90811.43648350914,423.84668907154247
13102000,391677.23760813044,90649.70038540824,423.091813778981
13104000,392396.55010813044,91037.51833635964,424.90188705651485
13106000,392082.55010813044,90361.02775354683,421.7444841476273
13108000,392306.48760813044,90872.42492892104,424.13134210270726
13110000,392766.48760813044,91305.24940844765,426.1514755759816
13112000,391770.80010813044,91309.67030171445,426.1721093314471
13114000,392561.30010813044,90640.41524508595,423.04847699084553
13116000,393057.80010813044,91009.99379499396,424.77342101547634
13118000,392458.55010813044,90983.2877150639,424.648775001772
13120000,392323.48760813044,90137.33862229157,420.70045377727797
13122000,392244.05010813044,90307.72464240273,421.49570108625875
13124000,392947.42510813044,90158.90502509265,420.8011112360341
13126000,392494.17510813044,88930.93165232422,415.06975769213955
13128000,391467.17510813044,90122.78365691472,420.63252099123895
13130000,392783.80010813044,91523.27869739314,427.16908961027724
13132000,391341.55010813044,90966.42454331927,424.57006906133125
13134000,392415.30010813044,90713.22780866362,423.3883170505368
13136000,392522.23760813044,90878.32834442996,424.1588952745825
13138000,393658.61260813044,90545.2610683511,422.6043613120046
13140000,392434.86260813044,90857.0160053476,424.0594236143355
13142000,391281.42510813044,90783.86761571793,423.7180161445717
13144000,392003.36260813044,89931.44069643697,419.73946078411007
13146000,391424.98760813044,90304.2652976308,421.47955519225343
13148000,391715.67510813044,90552.02871211909,422.63594811995466
13150000,392843.67510813044,91354.68178334378,426.382192644712
13152000,392305.55010813044,91322.36117381719,426.2313417842137
13154000,392983.55010813044,90845.47635028535,424.00556426819406
13156000,392612.86260813044,90956.79314230778,424.5251161612571
13158000,392009.98760813044,90600.58561014757,422.86257905167315
13160000,392592.61260813044,91389.01564753382,426.5424400234947
13162000,391766.67510813044,90927.03427322884,424.38622178167185
13164000,392549.80010813044,90832.7155317089,423.9460053523471
13166000,393214.55010813044,91089.2138817329,425.1431670824087
13168000,391994.80010813044,90843.97354311578,423.99855017539033
13170000,392512.11260813044,90366.83689098549,421.77159729289934
13172000,391576.42510813044,90262.64788834425,421.28531312520886
13174000,391283.05010813044,90738.25020837097,423.5051047777137
13176000,392286.80010813044,90740.25760722626,423.5144739650255
13178000,392161.61260813044,90584.4791870329,422.78740510470925
13180000,393436.17510813044,90456.77283276827,422.19135776172624
13182000,391415.30010813044,91186.71404867992,425.5982322652166
13184000,392182.42510813044,90397.51068637194,421.91476193294073
13186000,391489.48760813044,91147.18668757845,425.41374513695024
13188000,391716.42510813044,91193.33870375878,425.6291516981663
13190000,391867.36260813044,90580.7015648,422.76977370564776
13192000,391680.42510813044,91175.9204644956,425.54785507598933
13194000,393120.48760813044,90627.17314360573,422.98667177020286
13196000,391634.17510813044,90222.2724698172,421.09686783543884
13198000,390435.05010813044,90609.14300893061,422.90251923191596
13200000,392352.11260813044,89673.71263354085,418.5365595816918
13202000,391844.86260813044,90867.3665752107,424.1077331107642
13204000,391551.55010813044,91271.72453543148,425.9950040237226
13206000,392533.80010813044,89942.90547747537,419.79297066868213
13208000,391559.05010813044,91025.14162400179,424.8441208900759
13210000,392499.55010813044,90427.59840847936,422.05519117721605
13212000,391722.86260813044,90676.22006966884,423.21558982310427
13214000,393590.92510813044,90445.98300407827,422.1409981006197
13216000,391476.05010813044,91354.54970003897,426.3815761687086
13218000,392219.92510813044,90308.78336882964,421.500642508926
13220000,392694.05010813044,90317.58867852786,421.54173977053046
13222000,391260.86260813044,90380.5667999424,421.8356792706544
13224000,391648.55010813044,90434.00699897483,422.08510216605515
13226000,392412.67510813044,90496.1854056858,422.37530913597766
13228000,392733.80010813044,90364.58977285225,421.7611092572773
13230000,392235.30010813044,90740.42478788702,423.5152542518735
13232000,392182.80010813044,91004.75173042458,424.7489545848409
13234000,391765.17510813044,90293.80129584717,421.4307162719349
13236000,392278.17510813044,89904.07869507291,419.61175337044483
13238000,393113.05010813044,90932.4313836405,424.4114118619868
13240000,391818.05010813044,90765.56460743677,423.6325900158767
13242000,393280.61260813044,90624.52105121897,422.97429358722536
13244000,391858.42510813044,90653.92192219407,423.11151707251713
13246000,391513.80010813044,90982.34934661607,424.6443953291763
13248000,391631.36260813044,90174.98439123924,420.87615889927457
13250000,392585.67510813044,90174.59199035284,420.8743274359377
13252000,393263.17510813044,90715.710042455,423.3999024478691
13254000,392540.67510813044,91087.29144587647,425.13419444521406
13256000,392040.55010813044,90926.2460424261,424.3825428505932
