#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)"
7238000,404663.11260813044,101797.69769749523,475.1231650434725,242.4848901340998,1.1814293208262896
7240000,405686.30010813044,102808.4217938804,479.8405451269324,241.50042056404703,1.1862453837250835
7242000,407166.67510813044,100772.0677308049,470.3362143858514,243.1824294703036,1.1780405339553965
7244000,405562.61260813044,101132.31133170915,472.0175891489321,244.5989225429402,1.171218401468938
7246000,407024.17510813044,100880.95758928265,470.8444389859286,243.60370644020082,1.1760032852049032
7248000,406500.55010813044,101230.90577868279,472.4777616946908,243.6619236569863,1.1757223072122496
7250000,406917.30010813044,100980.03491219226,471.3068652716854,244.12209648918238,1.17350605775443
7252000,406865.30010813044,101262.0847546364,472.6232841777425,243.707507343434,1.175502397051969
7254000,406412.61260813044,100617.57852327917,469.6151627029067,245.09346768239485,1.1688551382895338
7256000,405286.55010813044,101463.06250415603,473.5613130979921,244.22722355927445,1.1730009246583357
7258000,406403.17510813044,100677.1781527861,469.8933336757994,244.81547779639476,1.1701823824228232
7260000,405996.17510813044,100701.97052892792,470.0090478077285,244.8862381697181,1.1698442558590134
7262000,407083.86260813044,101219.6258351676,472.4251145073214,244.7511476730178,1.1704899518775551
7264000,405733.17510813044,101164.68931058445,472.168707770953,242.34952519880684,1.182089211137342
7266000,405669.30010813044,101351.44827178062,473.0403729534745,243.73480173988625,1.1753707595991856
7268000,406449.23760813044,100381.27118703141,468.51223904097213,245.01830787335004,1.1692136867170264
7270000,407377.92510813044,100863.75294538122,470.76413928319676,246.0732271987058,1.164201251485329
7272000,406300.23760813044,100691.87921289518,469.96194833375824,245.38340764735764,1.167474043206164
7274000,406782.30010813044,100493.84423167957,469.0376542761059,244.6444479042898,1.1710004519450354
7276000,406811.86260813044,99588.635179915,464.8127474321571,245.02937044148635,1.1691608991428188
7278000,406182.67510813044,101250.42304017371,472.56885514043944,242.85852597986386,1.1796117015283203
7280000,406954.98760813044,101264.92275429412,472.63653005078555,243.36601709840934,1.1771518574260276
7282000,407095.42510813044,100558.56736221397,469.3397383047881,244.6932636244589,1.1707668401588613
7284000,406590.67510813044,101274.02174003562,472.6789979945796,245.0597129608713,1.1690161373342876
7286000,407050.42510813044,101361.25743357674,473.08615552129686,245.0415980441124,1.1691025578856824
7288000,405652.73760813044,100664.35180352093,469.83346890678536,244.40362614495766,1.1721542907544844
7290000,406367.17510813044,100105.87119123084,467.22685714514023,244.2389214223163,1.172944743587421
7292000,406061.55010813044,100848.1901503806,470.6915026265251,244.23536833746266,1.1729618073412535
7294000,406834.23760813044,100042.31629186636,466.93022563359267,244.7841116642432,1.1703323271843475
7296000,406044.55010813044,100452.71202924848,468.84567682822353,244.02932420546134,1.173952187895932
7298000,406174.11260813044,100810.16195078567,470.51401257556006,242.61111069668888,1.180814671838839
7300000,406243.05010813044,99808.13186240103,465.83721027226187,243.96500303933752,1.1742616993945416
7302000,405121.17510813044,101224.65009209001,472.4485643583982,243.77165329265443,1.1751930759473561
7304000,406367.05010813044,100520.8068390952,469.16349758752546,244.8515576939719,1.170009951171407
7306000,405642.80010813044,100380.39344510506,468.5081423321902,244.7558807651979,1.1704673169287203
7308000,406696.80010813044,100169.08621114353,467.5219023280721,246.16034937566567,1.1637892121471252
7310000,405897.61260813044,99888.29739161464,466.211369028588,245.8783819343064,1.1651238177511196
7312000,406288.86260813044,101739.21797582041,474.85022104688466,244.76821551841172,1.1704083328589603
7314000,406110.80010813044,99707.22114351462,465.36622692756384,243.2599481880872,1.1776651322817155
7316000,405952.17510813044,100783.38527989201,470.3890370907301,242.0977460366336,1.1833185717409274
7318000,407178.30010813044,100159.26626865787,467.47606944324406,243.89889649991687,1.1745799721642636
7320000,407102.73760813044,101135.40172868036,472.0320130428257,243.96775755315699,1.1742484414127858
7322000,407001.05010813044,101840.63187543827,475.32355290070535,243.30976222109118,1.177424022968092
7324000,406157.23760813044,100393.51266098046,468.5693740055049,243.00852149857673,1.1788835934440467
7326000,405178.55010813044,101344.3482569782,473.0072348611494,242.18053999844756,1.182914032083682
7328000,405731.92510813044,101160.44966494365,472.14891995746524,243.11545062054904,1.178365086754189
7330000,405765.48760813044,101565.10599283152,474.03758344995686,243.1672345943829,1.1781141465857037
7332000,405900.55010813044,100229.87148603471,467.80560709593595,242.23142974895458,1.1826655168516724
7334000,406101.17510813044,100743.78146936116,470.2041931479612,243.77767196031746,1.1751640614092027
7336000,405420.73760813044,101615.30854641204,474.2718951946224,243.78083962266842,1.1751487914521408
7338000,405688.92510813044,100477.64880281384,468.9620649101776,243.18465324631092,1.1780297614899466
7340000,406669.17510813044,100142.66368756001,467.3985797646214,242.87801484442966,1.17951704786975
7342000,406005.17510813044,100700.10581475636,470.0003445765245,244.52088908463386,1.171592170035872
7344000,406801.17510813044,100277.23948035436,468.02668902501637,243.4222383005116,1.1768799804892967
7346000,406376.17510813044,100840.10652489983,470.6537737013105,243.73615568354984,1.175364230466124
7348000,406776.73760813044,101120.07680390053,471.9604866043096,242.38242409774958,1.1819287645470282
7350000,406598.55010813044,100300.17401410523,468.1337319985902,245.10933944282118,1.1687794504811042
7352000,405706.80010813044,100732.27349606738,470.1504816710001,244.01860398599558,1.174003761935333
7354000,406230.05010813044,101104.52963506896,471.88792288008204,243.80950957056257,1.1750106038372354
7356000,405601.48760813044,100005.97805542266,466.7606231936383,244.68267286306448,1.1708175152316302
7358000,404912.73760813044,100247.1766830727,467.8863761130587,244.07125244560797,1.173750518306574
7360000,404789.11260813044,101528.00004887464,473.8643978678319,242.84321812748323,1.1796860594697638
7362000,405343.17510813044,101221.19862468378,472.43245523063615,243.12033131798452,1.1783414307998483
7364000,405541.36260813044,101486.33834165893,473.66994904785696,243.76562590041107,1.175222133980474
7366000,405258.05010813044,101568.82964842068,474.0549629690331,244.54359257952328,1.1714833990941995
7368000,406584.92510813044,99528.06837785803,464.5300623484985,243.76317559621154,1.1752339472977367
7370000,405350.05010813044,100054.70433972497,466.98804470652277,244.74621654812574,1.1705135348044702
7372000,404947.92510813044,101108.44655796885,471.9062044409377,244.43136074304422,1.1720212913388173
7374000,405258.30010813044,100764.26656630755,470.2998037984723,244.49167728173148,1.1717321515678965
7376000,405799.80010813044,100655.1829808997,469.79067501142174,243.48167629790058,1.1765926841708585
7378000,405915.17510813044,100595.38338900195,469.51157074862004,242.71731335036728,1.1802979981416866
7380000,404823.61260813044,100167.89845608827,467.51635868657615,242.91986465099288,1.1793138427495664
7382000,405730.05010813044,100228.77220013738,467.8004763689486,243.46170712241343,1.1766891904595265
7384000,405907.92510813044,100031.25423254911,466.87859538307043,245.09163579085347,1.1688638746784112
7386000,405284.05010813044,100001.42754494445,466.7393844722343,244.9014347402213,1.169771664937973
7388000,405574.17510813044,101793.46283801086,475.10339956854295,244.53541123690195,1.1715225930375825
7390000,405455.80010813044,100761.20914804563,470.28553382700613,244.86338024435344,1.1699534604802273
7392000,405171.42510813044,100082.70337409806,467.11872536168886,244.80875551529974,1.1702145148312029
7394000,405295.55010813044,100249.00862429349,467.89492638217763,244.07614164275708,1.173727006390787
7396000,405547.30010813044,100809.27502912167,470.50987302193874,245.7996567994377,1.1654969856020658
7398000,406423.80010813044,101519.11243283423,473.82291645559644,244.56824686090533,1.1713653049355082
7400000,405885.42510813044,101757.70040468825,474.9364845901671,243.95941757791314,1.174288584166973
7402000,404732.55010813044,100606.88923333446,469.56527228902235,243.235695328167,1.1777825564428674
7404000,405382.80010813044,101156.01347045519,472.12821478619145,243.47200338080646,1.1766394291079747
7406000,405456.80010813044,100998.91384025523,471.3949794064526,243.89474382864637,1.174599971137709
7408000,405583.67510813044,100366.78066198225,468.4446070190284,242.9720247190196,1.1790606733143865
7410000,405186.42510813044,100625.90117559768,469.6540072445866,244.29192762359523,1.1726902392909733
7412000,406278.92510813044,100777.92899253638,470.363570812254,243.56153471930512,1.1762069055441051
7414000,406058.42510813044,101069.01521558315,471.7221654634366,242.74548631155048,1.1801610131448017
7416000,406135.11260813044,101071.40919496561,471.73333894856427,244.1206577515142,1.1735129738728147
7418000,405212.30010813044,100089.38656553952,467.14991800299686,242.7379454921078,1.1801976756496908
7420000,405366.30010813044,100088.37412106805,467.1451925933599,242.73266989487473,1.180223326286644
7422000,404354.86260813044,100671.45764640486,469.86663420067384,243.90335814483277,1.1745584859543114
7424000,405875.05010813044,100572.37294628005,469.4041734830398,243.92122573748276,1.174472447797906
7426000,405820.67510813044,101307.3442869708,472.83452522481423,243.88167990261167,1.1746628905302172
7428000,405006.42510813044,100734.99653113284,470.1631909666727,243.1804713101039,1.1780500198819384
7430000,404496.23760813044,101769.73742678319,474.99266531099676,242.3820360253982,1.181930656906224
7432000,405109.17510813044,100988.42831799516,471.34604004302867,242.71992672089584,1.1802852898484495
7434000,405547.48760813044,100183.99262988532,467.59147546196664,244.16897141739764,1.173280771093729
7436000,407035.11260813044,100943.35735223838,471.1356790978768,242.98698142282026,1.1789880979807184
7438000,404741.73760813044,102688.93329603039,479.2828532088549,241.15703760039906,1.1879344758599446
7440000,405773.42510813044,101129.26245858904,472.00335906043887,242.3742573686239,1.181968589288198
7442000,406476.86260813044,100039.74499760522,466.9182245619059,243.36698207974348,1.1771471898677577
7444000,405647.17510813044,100780.33419216727,470.3747966659524,244.80685843160228,1.1702235831836698
7446000,404452.80010813044,100315.5524403702,468.2055081460441,243.6479267224287,1.1757898493761143
7448000,406652.23760813044,100549.5987746967,469.2978789721749,244.29067384460748,1.17269625791771
7450000,405883.48760813044,101265.14449300291,472.637564977896,243.98179863062933,1.1741808637761333
7452000,405999.42510813044,100010.19310467722,466.7802962077431,245.1709206918847,1.168485880190479
7454000,406134.67510813044,100638.79957119154,469.7142082773913,243.96952249712862,1.1742399465701239
7456000,405051.80010813044,101285.69016012974,472.73345832925884,244.35408891303047,1.172391918367813
7458000,405429.17510813044,100171.30400959114,467.5322535191275,243.08658385634072,1.1785050187346833
7460000,405469.55010813044,100870.07441061689,470.79364362993954,244.1056518768368,1.1735851130817303
7462000,405461.73760813044,100122.0827854292,467.3025219599656,243.46418019499094,1.176677237827452
7464000,404960.67510813044,100577.41384583863,469.4277010107453,243.7253194829061,1.1754164879938107
7466000,405257.67510813044,100682.36502364837,469.9175424993434,243.8470623954756,1.1748296503861528
7468000,406067.05010813044,100063.17931723595,467.0276001997193,244.16334174777293,1.1733078234066234
7470000,405818.05010813044,101187.50593782356,472.2752004362555,242.4537327863703,1.1815811444494766
7472000,405203.42510813044,100950.9836750715,471.1712736419979,242.83331258515068,1.1797341806689385
7474000,406435.86260813044,101319.77265001694,472.89253246191635,243.79540669288986,1.1750785748914685
7476000,406039.55010813044,100517.74179676943,469.14919203205864,244.07765508837508,1.1737197284939476
7478000,405393.05010813044,100356.33805190597,468.39586794080776,245.952775998282,1.1647713993021491
7480000,405619.80010813044,100265.39661059692,467.97141447667565,243.76938781823594,1.1752039976216244
7482000,404353.55010813044,100806.27143740002,470.495854276549,243.6054490811515,1.1759948726201657
7484000,405722.80010813044,100878.28233763343,470.83195271109514,244.0205898526942,1.1739942077621528
7486000,405271.30010813044,100380.54397216183,468.5088448912191,243.55202347191684,1.176252839035845
7488000,405751.05010813044,101073.85851704457,471.74477073616544,243.31126583119112,1.1774167467466359
7490000,404789.30010813044,100660.93114902917,469.81750359297763,243.67910776310555,1.1756393959726308
7492000,406062.05010813044,101175.69972399069,472.22009697310915,243.03405209658553,1.17875975234909
7494000,404749.80010813044,101710.36500878929,474.7155548085827,241.85924619084219,1.1844854541377228
7496000,405651.30010813044,100705.75913110934,470.02673045380243,241.8156386912544,1.1846990567369284
7498000,405042.42510813044,100255.00132632116,467.92289628345185,242.32039419476538,1.1822313182253628
7500000,406200.80010813044,100424.09132201131,468.7120946223792,241.97179613120235,1.1839345065919666
7502000,406117.92510813044,100702.93269115221,470.01353853366464,242.66010641062596,1.1805762525175512
7504000,406082.67510813044,99712.18050401867,465.38937388582104,244.42783833091443,1.1720381811580836
7506000,406359.67510813044,100613.95934860595,469.598270830453,243.15432427189137,1.1781766987677789
7508000,405889.05010813044,101156.83111071121,472.1320309808117,243.41836560244082,1.1768987042237145
7510000,404947.92510813044,100699.41100369254,469.99710166593604,244.8465308141212,1.1700339723385809
7512000,404350.67510813044,100781.02460101107,470.3780190299396,243.14473740704207,1.1782231526655689
7514000,406358.42510813044,100507.1915397828,469.0999505304835,245.1353817135801,1.1686552837015307
7516000,405334.80010813044,99641.43942494108,465.0592021221156,243.7434857215564,1.1753288840261757
7518000,405695.55010813044,100120.02205349901,467.29290384974183,243.30508081460195,1.1774466776551342
7520000,405929.05010813044,101258.76783655537,472.607803035708,243.1863360204647,1.17802160988872
7522000,405060.17510813044,100780.57307065476,470.3759115900185,243.23502338345665,1.1777858101057148
7524000,405901.92510813044,100156.14396104659,467.4614966119516,242.95032481601325,1.1791659849753973
7526000,405912.55010813044,100578.10511991358,469.4309274130494,243.66236457785794,1.1757201796760364
7528000,405790.55010813044,101799.81078900758,475.1330275329991,244.1331633543199,1.1734528612402788
7530000,405460.30010813044,101789.04589642258,475.08278425685415,244.77191779541587,1.170390629946407
7532000,405542.30010813044,100233.04407929,467.8204146267833,243.73043962131132,1.175391795570855
7534000,406075.48760813044,99979.03076414997,466.63485136766957,246.16040763492043,1.163788936710905
7536000,405775.42510813044,100469.09099979486,468.9221228432334,243.30181222537328,1.1774624958255486
7538000,404853.92510813044,101316.5279636688,472.8773884490147,242.34786065385848,1.182097330213036
7540000,405486.05010813044,100229.18098382006,467.8023842961564,243.11175615637674,1.1783829938585748
7542000,405668.05010813044,102105.50926618127,476.55982235556326,244.32702889722248,1.1725217645988562
7544000,405683.92510813044,101142.69044891,472.0660318851272,242.86772782730074,1.1795670080360672
7546000,404974.98760813044,100423.8124245163,468.7107929165102,242.31145903334095,1.182274912645996
7548000,404496.92510813044,101323.34100786375,472.90918715561315,243.57874938655283,1.1761237783807363
7550000,405325.55010813044,100857.05264412111,470.7328667847665,245.55479871884293,1.1666591756969957
7552000,405120.05010813044,101601.44027638971,474.20716744050105,243.70407881367746,1.175518934505781
7554000,405539.30010813044,101411.06945937686,473.31864454502414,242.36196179509656,1.1820285532428918
7556000,406180.98760813044,101122.1745873515,471.97027764610465,243.60501093120394,1.1759969877740772
7558000,406500.17510813044,100481.44335906906,468.9797753458622,244.3014153136237,1.1726446966915758
7560000,406998.92510813044,101580.51206193981,474.10948861560564,244.58701432196557,1.1712754246415416
7562000,405760.92510813044,101540.5062289359,473.92276830240667,244.37168755872707,1.17230748751498
7564000,405711.55010813044,100199.09814064499,467.66197782345483,243.56403970387805,1.17619480860173
7566000,404927.67510813044,99182.54949124064,462.9174126451645,242.73616046531532,1.1802063545563168
7568000,405254.55010813044,100578.98278473201,469.43502376194346,245.0493292112,1.1690656733643223
7570000,406252.05010813044,100251.89097694168,467.9083792651401,245.14491422559004,1.1686098402928329
7572000,406079.98760813044,100347.49949415028,468.35461549963975,245.85816504914345,1.165219625732194
7574000,405211.92510813044,100453.6799364658,468.8501943679221,244.26812143509545,1.172804528804989
7576000,405295.55010813044,101148.10818299325,472.0913182228659,244.66175130264082,1.170917634393124
7578000,405651.23760813044,100109.67892625742,467.2446290904631,243.76213929163032,1.1752389435630595
7580000,406440.55010813044,100884.97723062756,470.86319996737836,244.55208587094907,1.1714427134878038
7582000,405089.55010813044,101440.05982628744,473.4539520735231,245.49497337280303,1.1669434820839568
7584000,406649.92510813044,100400.53850529087,468.602165919874,246.00195597230442,1.164538541693626
7586000,405202.42510813044,100436.0447984559,468.7678854083212,243.07539027392536,1.1785592887002245
7588000,405335.55010813044,99417.63349906332,464.0146266330459,245.00880897126638,1.1692590167048402
7590000,405214.17510813044,101425.83606976783,473.38756514759785,244.07801967813322,1.173717975258681
7592000,406227.30010813044,99850.77326850471,466.03623166752067,244.89448708595623,1.1698048513489607
7594000,406556.92510813044,101748.80539823836,474.8949686844723,245.10353065657162,1.1688071497557029
7596000,406582.92510813044,100681.74434515927,469.91464558973854,243.9426670954035,1.174369217459314
7598000,404281.61260813044,100032.95904974866,466.88655232278506,242.61736603550443,1.1807842272092093
7600000,405319.23760813044,99265.38628372457,463.3040390612547,242.61463482125941,1.1807975197902776
7602000,405579.05010813044,101766.81309124775,474.97901648016193,242.71163909646162,1.1803255918349713
7604000,405679.30010813044,100693.03540720511,469.96734467092864,243.25385025209832,1.1776946542259132
7606000,405927.73760813044,101275.8367358126,472.6874691737674,241.82866152373097,1.184635258933749
7608000,405451.98760813044,99492.6996591136,464.3649849648889,243.52244735824797,1.1763956964522684
7610000,404771.17510813044,100116.41995859472,467.2760916941585,243.1489476875208,1.1782027509735755
7612000,405585.80010813044,100191.51325930469,467.62657670034105,241.8979646489596,1.1842958640743535
7614000,405023.48760813044,101715.72777207592,474.74058457962616,242.8710470208607,1.1795508875010565
7616000,405504.73760813044,101110.50260887202,471.91580070327666,242.67716499690053,1.1804932658803142
7618000,405646.05010813044,101191.99387644115,472.29614711431145,241.41161494893592,1.1866817556494282
7620000,405485.98760813044,100443.59463824332,468.80312298104144,242.5153054202236,1.181281150751969
7622000,405333.86260813044,100519.99356954498,469.1597017924194,241.445233552896,1.1865165232139694
7624000,405751.80010813044,101109.9475524507,471.9132100733347,242.7198869341296,1.1802854833214094
7626000,405090.55010813044,101289.50111513212,472.7512453032624,242.33643318963632,1.182153072450265
7628000,406330.67510813044,100844.27093648538,470.67321037284455,242.15652587700052,1.1830313390244094
7630000,404971.42510813044,100535.74395868368,469.2332140123174,242.27374000681448,1.182458978235566
7632000,405918.05010813044,101445.60135673545,473.4798162094043,242.55783301187842,1.181074037084334
7634000,405845.80010813044,101237.25085998,472.5073762653204,242.23005042445223,1.1826722512742707
7636000,404018.30010813044,101336.0622456593,472.9685613350042,240.65794677251242,1.1903980853479472
7638000,404667.86260813044,100912.91093497339,470.99357570593014,241.76886020766324,1.1849282774287018
7640000,405638.17510813044,100015.2495918544,466.80389648796523,242.95590915087735,1.1791388818777884
7642000,405625.05010813044,101402.20151986368,473.27725496957976,242.7767856216883,1.1800088642255036
7644000,406319.05010813044,101574.80868703197,474.08286909867223,242.5351296168661,1.1811845958740856
7646000,405551.80010813044,101891.24295786908,475.55977138319264,242.05446519978335,1.1835301564270562
7648000,404883.92510813044,101741.62840925553,474.86147132846,241.78936581235752,1.1848277863638181
7650000,404970.30010813044,101263.49705684418,472.62987585427487,243.9048847208408,1.1745511345115278
7652000,404861.86260813044,100198.86473483022,467.66088844214306,240.65391740089154,1.190418016692986
7654000,404774.92510813044,100657.32888217038,469.80069063482637,242.39016553613956,1.1818910161974123
7656000,404715.17510813044,100694.44870047225,469.97394097305926,241.85743747556648,1.184494312235936
7658000,404456.67510813044,100229.33097302285,467.8030843448448,242.44088555915368,1.181643757821815
7660000,406480.92510813044,99165.43719596369,462.8375439636811,244.1137954603931,1.1735459625355238
7662000,406517.11260813044,99451.9280634406,464.174690586743,242.87736487018626,1.1795202044245043
7664000,404942.73760813044,100273.6870499812,468.01010867005095,241.83826773598366,1.1845882032802086
7666000,405958.67510813044,101119.4117774181,471.9573827081084,243.37754915097716,1.177096079984158
7668000,405372.05010813044,100344.24839524529,468.3394415572369,241.62479088703952,1.1856347935576563
7670000,404528.30010813044,100948.00194842316,471.1573569480598,241.46167968127108,1.1864357087216422
7672000,406112.17510813044,100189.83832205134,467.6187592201125,243.1188884735905,1.17834842393534
7674000,406048.55010813044,100871.19832117856,470.7988892882929,242.8843154789544,1.1794864501515743
7676000,404690.80010813044,99790.44674163437,465.75466802678005,243.08921437694627,1.178492265878727
7678000,404146.86260813044,101942.18617075216,475.79754002717925,244.98900506668917,1.1693535347995874
7680000,405679.42510813044,100756.56623456418,470.2638638305502,242.85479425099393,1.1796298275490786
7682000,406029.42510813044,100444.91371592833,468.80927954822135,243.33701282447728,1.1772921666808185
7684000,405434.30010813044,100038.3321366203,466.91163027737787,243.75122440798876,1.1752915693348938
7686000,405684.42510813044,99761.22574367444,465.6182840677076,243.36577342404766,1.1771530360705158
7688000,405620.67510813044,100793.02893877099,470.4340472022829,244.21395334131233,1.1730646637597548
7690000,405884.11260813044,100343.95542035665,468.3380741475654,243.68436159576984,1.1756140491977307
7692000,406538.92510813044,100251.95355332224,467.9086713295842,246.3802194403011,1.1627506449688099
7694000,406158.42510813044,100641.00204354711,469.72448793656014,243.01479990763713,1.1788531363960106
7696000,406589.67510813044,99858.39074011962,466.07178490011,244.7454784610182,1.1705170647612018
7698000,405788.73760813044,100294.60142010753,468.1077228789581,243.69686853158905,1.1755537146946655
7700000,406138.55010813044,100836.97264177562,470.63914684331144,243.87870056467608,1.174677240769509
7702000,406626.42510813044,100205.18316552823,467.6903786257056,243.62725008066352,1.1758896386463977
7704000,406080.17510813044,101139.35438099015,472.05046136452864,243.9096292426841,1.1745282871826583
7706000,406629.30010813044,99990.75340939523,466.6895647888725,243.0317729282241,1.1787708068375666
7708000,404748.61260813044,101348.22739528911,473.02534006896457,242.53230027680252,1.1811983753702426
7710000,405623.36260813044,100870.62704862635,470.796222972362,243.84964867663209,1.174817190086114
7712000,405324.17510813044,100981.91200405918,471.31562627364383,242.9862412019965,1.178991689589596
7714000,406830.17510813044,100838.54598610708,470.64649015613065,243.45205290658245,1.1767358526719625
7716000,406540.05010813044,99730.42835703678,465.47454258685565,245.1963881661709,1.168364514682895
7718000,405460.42510813044,101559.9427835457,474.0134850627325,243.72162752295293,1.1754342935149953
7720000,406684.67510813044,101098.99466904765,471.8620893825282,242.4533485663174,1.1815830169217378
7722000,405477.42510813044,100782.59434143454,470.38534552214094,242.08017905407212,1.1834044413763336
7724000,405964.23760813044,99833.54952563788,465.9558428236678,243.51386368577,1.176437163476815
7726000,404773.30010813044,100312.30649097485,468.1903582380877,243.26838102571952,1.1776243088142189
7728000,404555.30010813044,99659.03640316427,465.14133297750533,246.0294056350856,1.1644086133617562
7730000,406489.30010813044,100728.44469911046,470.1326114227565,243.7128899205125,1.175476435223441
7732000,404464.36260813044,99749.0186891146,465.5613097497268,242.5021327064896,1.1813453179337772
7734000,405936.61260813044,100446.57760784612,468.8170454762547,242.53890768765334,1.1811661963560103
7736000,406009.55010813044,101501.64404469449,473.74138577220293,242.45297950992892,1.181584815500422
7738000,407109.30010813044,101214.31492787553,472.4003267651727,244.31353231009666,1.1725865380970866
7740000,406070.42510813044,100689.08518466912,469.94890768977507,242.60622519504193,1.1808384505857343
7742000,406504.30010813044,100684.24828376435,469.9263322905386,243.42142044903557,1.176883934590901
7744000,405562.67510813044,100771.30997575884,470.33267769510144,243.9903241945083,1.174139835288661
7746000,406389.92510813044,101398.39882966038,473.2595065700979,244.49608147981647,1.1717110447245196
7748000,405705.23760813044,100855.08835983934,470.7236988272772,243.77941662673965,1.1751556510630512
7750000,404930.42510813044,100550.21800622641,469.3007691283468,241.7158024233545,1.1851883748999255
7752000,405475.61260813044,102047.1089204743,476.2872488325905,242.43940043493188,1.1816509962812531
7754000,405050.30010813044,101075.40169461444,471.75197325083724,243.9028295898442,1.1745610313070989
7756000,405645.92510813044,100326.86392925866,468.25830256599266,241.16352573966435,1.18790251628275
7758000,404193.55010813044,101193.9277976728,472.30517335751057,242.8713093367789,1.179549613513713
7760000,407154.36260813044,100302.996797055,468.146906850278,243.9900487325803,1.1741411608788825
7762000,406781.05010813044,100696.25339053641,469.98236405211316,244.0882750003206,1.1736686617224474
7764000,406127.67510813044,100198.32876898185,467.65838691415183,243.68520076599205,1.175610000776654
7766000,405563.36260813044,100776.8526042155,470.35854695574835,242.0279174398102,1.1836599764694966
7768000,405062.80010813044,100873.54377149185,470.8098362723752,242.46186475724375,1.1815415151928885
7770000,405228.11260813044,100771.03924359381,470.3314140994992,243.7647796109234,1.1752262140536462
7772000,405387.92510813044,100784.37766364054,470.3936688704088,243.58297623513482,1.1761033693308032
7774000,405473.17510813044,100442.19120807585,468.79657271322435,243.5749844428066,1.176141957751144
7776000,405637.80010813044,101043.50648760702,471.60310788309465,243.93286265459616,1.1744164191087896
7778000,406139.86260813044,100813.76274976647,470.5308186826444,242.66473758161115,1.1805537216358872
7780000,404930.92510813044,101588.47243347066,474.14664227430524,242.54228046570984,1.1811497711314247
7782000,405010.17510813044,100101.04886339465,467.20434976318336,243.63418524287013,1.1758561663921943
7784000,405472.42510813044,99853.50379821414,466.048975943149,243.88625187470302,1.1746408699123638
7786000,404817.80010813044,101217.96206693398,472.41734915656264,242.7359766265085,1.1802072483987998
7788000,405265.67510813044,100932.89817540685,471.0868626971885,243.43228953088519,1.1768313875445038
7790000,405676.67510813044,100856.34808459424,470.72957837491106,243.10084550278148,1.1784358810816609
7792000,404693.17510813044,100191.49544972787,467.62649357721847,242.28680275829976,1.1823952266502613
7794000,405078.05010813044,100686.18577778153,469.93537520909683,242.3599016461896,1.1820386009232853
7796000,406023.23760813044,100039.77497258037,466.9183644649233,242.27748972384384,1.182440677374961
7798000,404998.61260813044,99652.4732606227,465.1107006436951,241.68599492483386,1.185334545970957
7800000,405966.92510813044,100384.95005898364,468.5294095401609,242.89041369560377,1.1794568369453609
7802000,405549.67510813044,100333.13955801027,468.28759297886586,243.3980491535498,1.1769969400249356
7804000,404715.73760813044,99182.79992397843,462.91858149669747,242.74674340605947,1.1801549015327217
7806000,404498.05010813044,100418.50367127173,468.6860152280059,243.21640888538016,1.1778759516047905
7808000,404367.55010813044,101026.39320554445,471.5232345959599,242.429097344629,1.1817012157353308
7810000,405395.30010813044,100405.48370688106,468.6252467938471,242.4796681570765,1.1814547637709079
7812000,405505.05010813044,100367.69544743455,468.4488766220672,244.23619879594133,1.1729578190050332
7814000,405558.61260813044,101265.03252723184,472.63704239700536,245.21469846913632,1.1682772723260075
7816000,406128.92510813044,101884.2232614932,475.5270081632458,244.42719656399788,1.1720412584561097
7818000,405781.30010813044,100046.04188460624,466.94761419398515,243.01272726722513,1.1788631907609726
7820000,405767.67510813044,99149.22925727768,462.7618962103281,244.80663150724584,1.1702246679264803
7822000,405616.36260813044,100507.87075607991,469.1031206551929,243.3281545220177,1.1773350257166593
7824000,406147.80010813044,101717.75733726099,474.7500572244522,243.82273621697922,1.1749468630637792
7826000,405925.17510813044,101454.96902919281,473.52353820202006,242.4712925492289,1.1814955743827005
7828000,405203.80010813044,101463.65690307366,473.56408735223795,244.3471037440937,1.172425433623302
7830000,405320.36260813044,99648.45824142266,465.09196123530785,243.80961018887925,1.1750101189195616
7832000,406500.11260813044,100867.37233454455,470.78103215674594,243.8050853962388,1.175031926000123
7834000,405352.11260813044,101158.21527451463,472.13849132620356,243.4376549182704,1.1768054500769276
7836000,406380.92510813044,100280.38936338574,468.0413905598176,242.43382681496163,1.1816781627607718
7838000,405808.73760813044,100765.87313095806,470.3073021613908,243.58628025498288,1.176087416589657
7840000,405034.30010813044,100539.48643225618,469.2506813610794,243.0939836904036,1.1784691447840057
7842000,405504.17510813044,100818.92193440394,470.55489828551805,242.88931610751428,1.179462166771296
7844000,406065.30010813044,99861.24131777906,466.0850894788028,243.09638061265048,1.17845752511734
7846000,405335.55010813044,100586.63281621528,469.4707289620926,242.98608549988992,1.1789924450710854
7848000,406022.42510813044,100187.47385817929,467.6077234935301,243.32508636760252,1.1773498710649597
7850000,404992.55010813044,100824.58985946793,470.5813523464304,242.51825928637285,1.1812667627779905
7852000,405476.05010813044,101261.21721192077,472.61923507201436,242.70635525228536,1.1803512881398661
7854000,404445.05010813044,101048.22739767344,471.6251419151344,243.0662034729787,1.178603832900259
7856000,404539.30010813044,99640.8319438441,465.0563668090581,243.76397057553226,1.1752301145463955
7858000,404852.92510813044,99589.85797957389,464.8184546382854,241.69527864803948,1.1852890162531553
7860000,404591.67510813044,99887.54176111938,466.20784225381186,243.17489285914715,1.1780770444410251
